,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000062960,60.89886478,0.366722733,0.848568098,0.432166534,0.665620381,0.757266545
ENSMUSG00000029125,329.8532945,-0.12897058,0.298291368,-0.43236444,0.665476559,0.757266545
ENSMUSG00000129335,4.727956051,-0.69501813,1.608201023,-0.432171178,0.665617006,0.757266545
ENSMUSG00000115808,2.919796092,1.183268667,2.738047789,0.432157785,0.665626739,0.757266545
ENSMUSG00000121773,131.2001867,-0.30595202,0.708270211,-0.431970758,0.665762667,0.757343462
ENSMUSG00000134495,2.713563327,0.791665253,1.832660831,0.431975868,0.665758953,0.757343462
ENSMUSG00000083892,3.655658951,-0.754436751,1.74824327,-0.431539914,0.666075837,0.757583101
ENSMUSG00000092183,3.30601775,0.759379902,1.759665569,0.431547855,0.666070064,0.757583101
ENSMUSG00000058173,321.155715,-0.143991906,0.33361907,-0.43160574,0.666027986,0.757583101
ENSMUSG00000093413,2.149055747,-1.010392864,2.342577647,-0.431316702,0.666238108,0.757728793
ENSMUSG00000031787,1246.736872,0.091341764,0.211810451,0.43124295,0.666291728,0.757750905
ENSMUSG00000028291,1893.4263,-0.097093757,0.225175352,-0.431191761,0.666328944,0.757754361
ENSMUSG00000033114,71.80100212,-0.459906621,1.067181242,-0.430954559,0.666501412,0.757911617
ENSMUSG00000028167,13.32767854,-0.404364959,0.938898296,-0.430680257,0.666700876,0.758099555
ENSMUSG00000045102,4.376609577,0.894933428,2.078468871,0.430573409,0.666778579,0.758149027
ENSMUSG00000002064,501.4430409,-0.108627128,0.252319945,-0.430513442,0.666822191,0.758159733
ENSMUSG00000015224,20.05383904,-0.485908332,1.128829381,-0.4304533,0.66686593,0.758170583
ENSMUSG00000025558,550.1200728,-0.18597668,0.432214088,-0.430288335,0.666985912,0.758229229
ENSMUSG00000132575,3.16530843,-0.729135526,1.694470532,-0.430302866,0.666975343,0.758229229
ENSMUSG00000141911,4.480750782,0.632939983,1.471427766,0.430153622,0.667083896,0.758280823
ENSMUSG00000139989,11.23438805,0.398189652,0.925738494,0.430131894,0.667099701,0.758280823
ENSMUSG00000087022,4.441919835,-0.714151181,1.661115032,-0.429922773,0.667251819,0.758414851
ENSMUSG00000028976,32.89994139,0.483282955,1.124248617,0.429871959,0.667288784,0.758417985
ENSMUSG00000027378,339.1266292,0.13327381,0.310120971,0.429747816,0.667379097,0.758456337
ENSMUSG00000072945,5.734820599,0.627107588,1.459300859,0.429731528,0.667390947,0.758456337
ENSMUSG00000029797,14.35409902,0.459149936,1.068607338,0.429671329,0.667434742,0.75846723
ENSMUSG00000036352,2399.243904,0.072250708,0.168174731,0.429616908,0.667474336,0.758469438
ENSMUSG00000142811,3.427896965,-0.657930169,1.531813819,-0.429510532,0.667551731,0.758469438
ENSMUSG00000090576,2.075888435,-0.948574966,2.208656255,-0.429480578,0.667573525,0.758469438
ENSMUSG00000033499,3160.187248,0.06624671,0.154225178,0.429545361,0.66752639,0.758469438
ENSMUSG00000135380,2.328626461,-0.883750582,2.058567875,-0.429303591,0.667702304,0.758576878
ENSMUSG00000083853,4.119796767,-0.885372985,2.063391095,-0.429086365,0.667860375,0.758681448
ENSMUSG00000018820,534.4981964,-0.102199599,0.238181393,-0.429083052,0.667862786,0.758681448
ENSMUSG00000129094,2.620108117,0.940353994,2.191942769,0.429004811,0.667919723,0.758694798
ENSMUSG00000058905,22.29606489,-0.373199112,0.869983044,-0.428972857,0.667942978,0.758694798
ENSMUSG00000061878,14.54764995,-0.500782503,1.167838523,-0.428811426,0.668060463,0.758781731
ENSMUSG00000113328,56.14153448,-0.195090533,0.45499656,-0.428773644,0.668087961,0.758781731
ENSMUSG00000124557,2.51550549,0.853250256,1.99045934,0.428670025,0.668163377,0.758789645
ENSMUSG00000023084,2.171379097,0.884622885,2.063582755,0.428683019,0.66815392,0.758789645
ENSMUSG00000014470,264.0070379,-0.130764172,0.305428141,-0.428134,0.668553564,0.759193868
ENSMUSG00000046756,1759.41933,-0.101450042,0.237048387,-0.427971872,0.668671599,0.759250129
ENSMUSG00000120274,12.47269335,-0.377904461,0.883001428,-0.427977179,0.668667735,0.759250129
ENSMUSG00000088891,2.275369333,1.003654325,2.346420742,0.42773843,0.668841567,0.75940423
ENSMUSG00000138616,25.60540102,-0.347371189,0.812344034,-0.427615856,0.66893082,0.759466674
ENSMUSG00000119688,4.514435307,0.619931769,1.453688317,0.426454393,0.669776774,0.760388185
ENSMUSG00000121504,62.15468241,0.173447661,0.406935879,0.426228478,0.669941368,0.760497162
ENSMUSG00000029088,8.4693245,-0.474709141,1.113736819,-0.426230985,0.669939542,0.760497162
ENSMUSG00000021694,566.7848761,0.106569716,0.250190263,0.42595469,0.670140863,0.760684675
ENSMUSG00000106825,9.37406336,0.394743623,0.927113015,0.425777242,0.670270172,0.760792504
ENSMUSG00000020184,2291.121989,-0.146059396,0.343092098,-0.425714835,0.670315651,0.760805175
ENSMUSG00000034487,391.1669182,0.120409952,0.282888426,0.425644674,0.670366783,0.760824261
ENSMUSG00000097393,28.48030292,-0.512591173,1.204427134,-0.425589194,0.670407216,0.760831203
ENSMUSG00000048772,13.75547259,-0.403886419,0.949311649,-0.425451873,0.670507298,0.760905836
ENSMUSG00000026198,5.413575939,0.569597701,1.339474221,0.425239763,0.6706619,0.761042327
ENSMUSG00000119961,8.102498316,-0.718887387,1.691066086,-0.425108985,0.670757228,0.761111547
ENSMUSG00000126469,4.32143287,-0.626729667,1.475284582,-0.424819506,0.670968257,0.761312038
ENSMUSG00000109599,3.637924901,-0.974756637,2.295508468,-0.42463648,0.671101695,0.761324239
ENSMUSG00000110768,37.97070927,-0.236230939,0.556243127,-0.424690082,0.671062615,0.761324239
ENSMUSG00000032633,1513.432061,0.066961669,0.15769922,0.42461636,0.671116365,0.761324239
ENSMUSG00000049823,390.0243985,0.098032537,0.230855846,0.424648275,0.671093095,0.761324239
ENSMUSG00000042476,4.005800217,0.784859355,1.848884871,0.424504179,0.671198158,0.761378069
ENSMUSG00000139219,2.265031668,-1.106822069,2.607982793,-0.424397765,0.67127575,0.761427129
ENSMUSG00000011752,13853.81866,0.095580678,0.225338446,0.424164982,0.671445497,0.761580709
ENSMUSG00000117513,4.173889084,0.663811307,1.56560717,0.423996083,0.67156867,0.76168145
ENSMUSG00000097746,5.476514359,-0.680734795,1.605969798,-0.423877707,0.671655003,0.7617404
ENSMUSG00000130910,2.206490406,-0.959100236,2.263311103,-0.423759789,0.671741006,0.761798969
ENSMUSG00000112532,4.494526332,0.766537664,1.81002865,0.423494768,0.671934315,0.761901278
ENSMUSG00000013155,607.0008973,-0.091247152,0.215445509,-0.423527752,0.671910255,0.761901278
ENSMUSG00000020287,183.3775755,0.129907132,0.306712458,0.423546968,0.671896238,0.761901278
ENSMUSG00000045767,1575.627174,-0.159566176,0.376878847,-0.423388516,0.672011822,0.761950195
ENSMUSG00000102323,18.20632308,-0.375522067,0.888091102,-0.42284183,0.672410666,0.76220559
ENSMUSG00000067724,8.362046079,-0.745448156,1.762973481,-0.422835717,0.672415127,0.76220559
ENSMUSG00000034245,87.97437844,-0.199325126,0.471392308,-0.422843399,0.672409521,0.76220559
ENSMUSG00000054836,358.1373958,-0.12857877,0.303993354,-0.422965727,0.672320267,0.76220559
ENSMUSG00000113636,2.023311102,1.24160084,2.936635553,0.422797047,0.672443342,0.76220559
ENSMUSG00000128157,8.211381573,0.590977454,1.397139211,0.422991101,0.672301754,0.76220559
ENSMUSG00000104358,5.98787498,0.853252046,2.02163596,0.422060185,0.672981089,0.76261137
ENSMUSG00000142124,9.048332299,-0.523273031,1.239863667,-0.422040782,0.672995251,0.76261137
ENSMUSG00000030846,1611.643633,0.086864156,0.205789111,0.422102782,0.672949998,0.76261137
ENSMUSG00000038872,1079.766497,0.193121139,0.457658432,0.421976579,0.673042113,0.76261137
ENSMUSG00000078942,15.57046657,0.436829963,1.034889103,0.422103163,0.67294972,0.76261137
ENSMUSG00000085637,7.705113334,0.627724759,1.487082226,0.422118393,0.672938603,0.76261137
ENSMUSG00000117322,12.54438508,0.428862005,1.016245384,0.42200635,0.673020383,0.76261137
ENSMUSG00000066175,6.378208306,0.653965558,1.551482061,0.421510228,0.673382544,0.762919126
ENSMUSG00000022404,1209.012392,0.074159703,0.175929416,0.421530998,0.673367381,0.762919126
ENSMUSG00000067215,39.41614389,-0.334081391,0.792726989,-0.421433098,0.673438854,0.762943937
ENSMUSG00000005397,4586.785266,-0.247802009,0.588132567,-0.421336995,0.673509019,0.762984439
ENSMUSG00000068480,2.699213013,-0.883006147,2.099532692,-0.420572707,0.674067127,0.763577676
ENSMUSG00000025777,3.140764492,0.95294018,2.26977784,0.419838525,0.674603419,0.764142231
ENSMUSG00000033847,44.57566105,-0.291401569,0.694150295,-0.419796074,0.674634433,0.764142231
ENSMUSG00000108723,2.097183538,-1.06187867,2.530487605,-0.419634014,0.674752837,0.764147335
ENSMUSG00000087685,5.97341866,0.556517343,1.325891052,0.419730824,0.674682105,0.764147335
ENSMUSG00000090358,2.788633737,1.035407355,2.467336955,0.419645705,0.674744295,0.764147335
ENSMUSG00000127098,49.57118552,0.261612568,0.623479061,0.41960121,0.674776804,0.764147335
ENSMUSG00000097863,3.237797048,-1.210793625,2.887143332,-0.419374269,0.674942626,0.764296081
ENSMUSG00000027009,23.00772463,-0.489330561,1.167197717,-0.419235365,0.675044129,0.764371981
ENSMUSG00000068262,25.04118379,-0.38870636,0.928368589,-0.418698311,0.67543663,0.764777362
ENSMUSG00000062867,11213.07614,0.076766805,0.183423007,0.418523316,0.675564543,0.764883131
ENSMUSG00000045319,85.36524607,-0.222951896,0.532899524,-0.418375109,0.675672882,0.764888612
ENSMUSG00000040321,716.6228819,-0.108661808,0.25967183,-0.418458205,0.675612138,0.764888612
ENSMUSG00000025487,4127.976303,0.059877702,0.14311092,0.418400652,0.67565421,0.764888612
ENSMUSG00000020257,7071.028358,-0.067403983,0.161132431,-0.418314195,0.675717412,0.764899967
ENSMUSG00000099342,29.4532509,-0.282613128,0.675862878,-0.418151576,0.675836298,0.76495643
ENSMUSG00000039315,5.331980549,0.55982093,1.338743884,0.418168805,0.675823702,0.76495643
ENSMUSG00000036208,754.833285,0.082956805,0.198828483,0.417227973,0.676511666,0.765681768
ENSMUSG00000048277,1757.056292,0.117361071,0.281352954,0.417131116,0.676582507,0.765722856
ENSMUSG00000116964,2.641450039,-0.993146822,2.381708985,-0.416989157,0.676686339,0.765801277
ENSMUSG00000089670,13.84764174,-0.389396105,0.934315113,-0.416771707,0.676845399,0.765903095
ENSMUSG00000108536,5.2793577,0.640214892,1.536108683,0.41677708,0.676841469,0.765903095
ENSMUSG00000120684,3.014148201,-0.741073647,1.778420085,-0.416703372,0.676895387,0.765920569
ENSMUSG00000120825,4.655699391,0.671319913,1.612922597,0.416213347,0.677253894,0.766287118
ENSMUSG00000028577,4500.859506,-0.099569075,0.239316928,-0.416055294,0.677369542,0.766378859
ENSMUSG00000063052,2038.520717,0.097712568,0.234897857,0.415978967,0.677425394,0.76640294
ENSMUSG00000030284,949.7478592,0.120179778,0.289270978,0.415457435,0.677807069,0.766795618
ENSMUSG00000094256,4.035071604,0.870487445,2.09607005,0.415295016,0.677925949,0.766890975
ENSMUSG00000138835,2.574622265,0.865473971,2.084657937,0.415163541,0.678022187,0.766960709
ENSMUSG00000024256,3.48900845,-0.668693145,1.611325938,-0.414995582,0.678145137,0.767060652
ENSMUSG00000141581,2.880120805,0.823720131,1.985216056,0.414927196,0.6781952,0.767078144
ENSMUSG00000072966,246.8859925,0.199495025,0.481367116,0.414434261,0.678556102,0.767447193
ENSMUSG00000028857,947.1576702,-0.085518281,0.206380567,-0.414371769,0.678601861,0.767459796
ENSMUSG00000024165,7857.578608,0.057189931,0.138049498,0.4142712,0.678675503,0.767503932
ENSMUSG00000119984,45.1710825,-0.250893556,0.605921407,-0.41406947,0.678823231,0.76763184
ENSMUSG00000121216,6.788342781,-0.47893062,1.157169687,-0.413881063,0.678961213,0.767748715
ENSMUSG00000022401,747.0426583,-0.09784899,0.236510825,-0.413718866,0.679080009,0.767843884
ENSMUSG00000030942,2655.816432,-0.059180257,0.143100887,-0.41355619,0.679199164,0.767889842
ENSMUSG00000001672,159.0468061,-0.138035067,0.333728915,-0.413614346,0.679156565,0.767889842
ENSMUSG00000020354,2.051527937,-0.898252288,2.172202033,-0.413521521,0.679224558,0.767889842
ENSMUSG00000060538,106.6615439,-0.197578224,0.47874167,-0.41270321,0.679824073,0.768489243
ENSMUSG00000000326,789.4733622,-0.183578301,0.444816838,-0.412705378,0.679822484,0.768489243
ENSMUSG00000057657,44.09050698,-0.247138769,0.599258044,-0.412407929,0.680040452,0.76869465
ENSMUSG00000002748,4641.493945,-0.079437367,0.192664179,-0.412309998,0.680112221,0.768696697
ENSMUSG00000122832,9.322435651,0.6326241,1.534866111,0.412168915,0.680215619,0.768696697
ENSMUSG00000108940,23.26622397,-0.292073556,0.708398349,-0.412301294,0.6801186,0.768696697
ENSMUSG00000019796,1385.018319,-0.097233033,0.235873607,-0.412225148,0.680174406,0.768696697
ENSMUSG00000054889,1038.36515,-0.244144882,0.592332084,-0.412175685,0.680210658,0.768696697
ENSMUSG00000081984,5.885904249,-0.599456083,1.454728944,-0.412074075,0.68028513,0.768736066
ENSMUSG00000019892,9.385258884,-0.51528283,1.251604157,-0.411697922,0.680560849,0.768890877
ENSMUSG00000021569,2256.267854,-0.067071445,0.162881522,-0.411780563,0.680500269,0.768890877
ENSMUSG00000123333,3.128990223,0.878097376,2.132206757,0.411825623,0.680467239,0.768890877
ENSMUSG00000119991,30.76795289,0.245243215,0.595622535,0.411742673,0.680528044,0.768890877
ENSMUSG00000141160,8.711704768,-0.546757576,1.329486885,-0.411254584,0.680885867,0.769218882
ENSMUSG00000041716,122.322273,0.17481593,0.425251355,0.411088471,0.681007663,0.769278081
ENSMUSG00000034165,5387.971228,0.172937335,0.420648392,0.411120875,0.680983904,0.769278081
ENSMUSG00000109829,5.689216775,0.641494951,1.560791563,0.411006163,0.681068016,0.76930706
ENSMUSG00000030512,2031.317502,0.105824303,0.257746961,0.410574397,0.681384641,0.769468694
ENSMUSG00000049721,27.54448014,-0.408260161,0.994144457,-0.410664826,0.681318322,0.769468694
ENSMUSG00000121307,19.26478319,-0.295079863,0.718638377,-0.410609665,0.681358776,0.769468694
ENSMUSG00000055471,9.05605157,-0.738896265,1.799124213,-0.410697749,0.681294177,0.769468694
ENSMUSG00000118097,4.758064875,-0.693980563,1.689647207,-0.410725127,0.6812741,0.769468694
ENSMUSG00000044147,3600.56963,0.07608997,0.185453231,0.41029196,0.681591789,0.769663418
ENSMUSG00000121783,12.92775472,-0.391528626,0.954581024,-0.410157563,0.681690369,0.769735532
ENSMUSG00000020652,467.6061678,-0.095168885,0.232221545,-0.409819362,0.681938462,0.769976453
ENSMUSG00000102776,3.355150888,-0.921403897,2.249765997,-0.409555437,0.682132092,0.770155859
ENSMUSG00000026228,2.290685474,-1.077502402,2.63158933,-0.409449297,0.682209968,0.770181584
ENSMUSG00000006728,15461.05803,0.09359231,0.228591896,0.409429693,0.682224353,0.770181584
ENSMUSG00000007080,2348.250175,-0.099455828,0.242986099,-0.409306658,0.68231463,0.77024428
ENSMUSG00000105734,4.002881587,-1.095958699,2.680814612,-0.40881555,0.682675028,0.770572653
ENSMUSG00000082876,2.241835124,-0.991771208,2.425884925,-0.408828629,0.682665429,0.770572653
ENSMUSG00000126022,2.182505883,-0.8725261,2.135917615,-0.408501758,0.68290534,0.770793377
ENSMUSG00000120930,2.660091306,1.09355455,2.680549747,0.407959058,0.683303733,0.771203781
ENSMUSG00000030869,1298.371767,0.10086471,0.247326844,0.407819499,0.683406197,0.771280162
ENSMUSG00000117634,18.30600198,-0.310129672,0.76060164,-0.407742576,0.683462676,0.771304642
ENSMUSG00000078789,515.6939125,-0.10202612,0.250394428,-0.407461625,0.683668974,0.771498184
ENSMUSG00000041353,190.290729,0.160653077,0.394495463,0.407236818,0.683834062,0.771605934
ENSMUSG00000033009,1117.364424,-0.071836915,0.176388601,-0.407265064,0.683813319,0.771605934
ENSMUSG00000084292,2.776791796,-1.137807791,2.795104751,-0.40707161,0.683955394,0.771625028
ENSMUSG00000085633,2.012611233,-1.264364051,3.105958972,-0.407076868,0.683951532,0.771625028
ENSMUSG00000078370,5.599409296,-0.535936349,1.316561012,-0.40707293,0.683954425,0.771625028
ENSMUSG00000135519,3.154779344,0.890494998,2.188741426,0.406852535,0.684116299,0.771767285
ENSMUSG00000100813,9.870105141,0.418181261,1.028020059,0.406783173,0.684167247,0.77178549
ENSMUSG00000042489,1632.547388,0.082117438,0.201927974,0.406666975,0.684252599,0.771842502
ENSMUSG00000140545,3.940904102,-0.762001488,1.875342395,-0.406326594,0.684502648,0.772085277
ENSMUSG00000092048,2.957268109,0.979409198,2.411110692,0.40620665,0.684590768,0.772145389
ENSMUSG00000115602,10.3528054,-0.388189275,0.956140577,-0.405996026,0.68474552,0.772280646
ENSMUSG00000020794,1702.496851,0.151043781,0.372396405,0.405599462,0.685036924,0.772530705
ENSMUSG00000117010,15.51082405,0.335287868,0.826561557,0.405641739,0.685005856,0.772530705
ENSMUSG00000060671,2200.648715,-0.113656477,0.280365461,-0.405386872,0.685193159,0.772628295
ENSMUSG00000066196,2.9968647,0.712400453,1.757254534,0.405405386,0.685179552,0.772628295
ENSMUSG00000020018,4.713466311,0.60025773,1.481129665,0.40527021,0.685278902,0.77268568
ENSMUSG00000054622,2.052580352,-0.839818733,2.072851976,-0.405151329,0.685366278,0.772744902
ENSMUSG00000054434,152.3448946,0.155709079,0.384399607,0.40507086,0.685425425,0.772757827
ENSMUSG00000103472,17.27829535,0.545165512,1.345951773,0.405040896,0.68544745,0.772757827
ENSMUSG00000031201,672.2527421,-0.117840675,0.2910007,-0.404949799,0.685514412,0.772794022
ENSMUSG00000025265,2380.213552,-0.113243667,0.279844752,-0.404666039,0.685723009,0.772982225
ENSMUSG00000032763,280.411066,-0.161074657,0.398127664,-0.40458042,0.685785954,0.772982225
ENSMUSG00000020081,2.753711627,-0.759481123,1.877040875,-0.404616187,0.685759658,0.772982225
ENSMUSG00000060227,999.2033633,-0.121525115,0.300613309,-0.404257267,0.686023546,0.77320557
ENSMUSG00000024737,2.725255546,0.790110296,1.954673243,0.404216049,0.686053853,0.77320557
ENSMUSG00000086714,7.154676892,0.527052744,1.304590581,0.403998582,0.686213762,0.773346481
ENSMUSG00000005893,409.3260487,-0.129999862,0.32183675,-0.403931069,0.686263409,0.773363121
ENSMUSG00000029471,652.4825222,0.130327747,0.322860642,0.403665639,0.686458611,0.773448916
ENSMUSG00000078451,3.817945223,-1.006018304,2.492150253,-0.40367482,0.686451858,0.773448916
ENSMUSG00000112969,28.10102072,-0.247623209,0.613478738,-0.403637802,0.686479084,0.773448916
ENSMUSG00000025176,18.38310279,0.386386241,0.956952693,0.403767338,0.686383817,0.773448916
ENSMUSG00000139828,2.807913476,-1.017972614,2.526566179,-0.40290756,0.68701623,0.774014779
ENSMUSG00000042709,1027.009913,0.122503116,0.304215689,0.402685069,0.68717992,0.774159858
ENSMUSG00000022663,563.5686819,-0.065919618,0.163724447,-0.40262538,0.687223836,0.774169994
ENSMUSG00000022999,476.0345664,0.074003566,0.183868499,0.402480941,0.687330112,0.774250377
ENSMUSG00000075268,99.09116051,-0.165884011,0.412285828,-0.40235196,0.68742502,0.774317945
ENSMUSG00000085760,2.763820006,-0.902722027,2.244353567,-0.402219169,0.687522736,0.77438867
ENSMUSG00000087819,5.897687792,0.60642416,1.509171195,0.401825957,0.687812118,0.774675258
ENSMUSG00000028675,1615.962745,0.109957291,0.27369218,0.401755325,0.687864103,0.774694455
ENSMUSG00000121490,33.43717966,0.247575146,0.616521143,0.401567973,0.688002004,0.774810405
ENSMUSG00000100210,5.550106537,0.562520745,1.40120602,0.401454702,0.688085383,0.774816051
ENSMUSG00000052221,2.129547163,-1.050413112,2.616610335,-0.401440405,0.688095907,0.774816051
ENSMUSG00000116957,3.32708482,-1.154134811,2.875139397,-0.401418732,0.68811186,0.774816051
ENSMUSG00000104280,6.269748347,0.498112104,1.24163021,0.40117589,0.68829063,0.774977988
ENSMUSG00000037426,1191.238068,-0.089639061,0.223488835,-0.401089659,0.688354114,0.775010109
ENSMUSG00000120002,5.97907238,0.487146344,1.214967813,0.400954115,0.688453907,0.775083104
ENSMUSG00000032026,1300.764363,0.070236949,0.175606473,0.399967879,0.689180176,0.775861363
ENSMUSG00000027316,23.0662181,0.404663563,1.012361479,0.399722403,0.68936099,0.776025514
ENSMUSG00000132784,2.747199998,0.810728051,2.02880232,0.399609189,0.689444387,0.776079991
ENSMUSG00000042197,1604.45843,0.095027998,0.237889201,0.399463271,0.689551882,0.776106082
ENSMUSG00000097262,4.616191375,-1.058179813,2.648592555,-0.399525329,0.689506164,0.776106082
ENSMUSG00000134224,6.542146848,-0.609584136,1.526115318,-0.399435173,0.689572582,0.776106082
ENSMUSG00000121584,10.0124979,-0.355728668,0.890954571,-0.399266898,0.689696555,0.776206209
ENSMUSG00002074854,3.223936522,0.791582754,1.985024798,0.398777262,0.690057332,0.77657282
ENSMUSG00000071537,18.74700998,0.372109325,0.933563251,0.398590373,0.690195056,0.776688386
ENSMUSG00000055296,1410.38272,-0.09380964,0.235534927,-0.398283352,0.690421331,0.776903585
ENSMUSG00000083033,4.448294534,-0.523389796,1.314322762,-0.398220141,0.690467921,0.776916579
ENSMUSG00000116863,2.957705683,0.916110918,2.300890893,0.398154872,0.690516029,0.77693128
ENSMUSG00000021958,426.1458923,0.080065762,0.201139493,0.398060873,0.690585315,0.776969807
ENSMUSG00000059005,1521.097448,-0.139236601,0.35008414,-0.397723248,0.690834199,0.777172299
ENSMUSG00000020513,94.45324991,-0.163184168,0.410346514,-0.397674069,0.690870454,0.777172299
ENSMUSG00000091655,13.72445193,-0.363091369,0.913006144,-0.397687761,0.69086036,0.777172299
ENSMUSG00000128129,5.374760868,0.488104678,1.227874373,0.397520047,0.690984007,0.777260599
ENSMUSG00000100017,33.86824367,0.285720341,0.719070508,0.397346766,0.691111765,0.77736487
ENSMUSG00000053205,263.1936484,0.178583593,0.449556104,0.397244285,0.691187328,0.777410423
ENSMUSG00000046440,3.246506801,-0.613516414,1.546876658,-0.396616246,0.69165047,0.777872103
ENSMUSG00000089886,10.22494113,0.485897633,1.225181049,0.396592514,0.691667974,0.777872103
ENSMUSG00000020752,866.3210872,0.070120729,0.176878704,0.39643398,0.691784903,0.777964143
ENSMUSG00000039849,1119.097746,0.089304147,0.225349908,0.396291028,0.691890345,0.778043256
ENSMUSG00000089875,21.63950401,0.277475538,0.700612448,0.396047114,0.692070272,0.778176953
ENSMUSG00000131033,2.061439158,1.186718614,2.996501663,0.396034692,0.692079435,0.778176953
ENSMUSG00000081406,1050.281401,-0.089628685,0.226448138,-0.395802262,0.692250908,0.778330284
ENSMUSG00000025158,909.1789097,-0.113283424,0.28625487,-0.395743218,0.692294469,0.778339791
ENSMUSG00000047067,10.99238378,-0.364790934,0.922366269,-0.39549466,0.692477862,0.778506499
ENSMUSG00000042729,2079.0395,-0.083038466,0.210039709,-0.395346512,0.692587178,0.778589916
ENSMUSG00000040354,8671.584376,-0.091114195,0.230530738,-0.395236644,0.692668251,0.778641576
ENSMUSG00000086472,9.472934847,0.413571377,1.046565073,0.395170246,0.69271725,0.778657176
ENSMUSG00000102827,29.90482237,-0.209063174,0.529134244,-0.395104223,0.692765972,0.778672465
ENSMUSG00000143678,2.873758958,-0.731696012,1.852268813,-0.395026903,0.692823034,0.778697125
ENSMUSG00000052707,1724.32225,0.091651553,0.232213166,0.394687152,0.693073786,0.778939469
ENSMUSG00000120951,5.30916655,-0.610768635,1.547776844,-0.394610268,0.693130535,0.778963761
ENSMUSG00000058835,1130.3822,-0.090538105,0.22955162,-0.394412835,0.693276269,0.779088051
ENSMUSG00000111752,3.341575579,-0.686710383,1.74179668,-0.394254043,0.69339349,0.779180287
ENSMUSG00000143727,22.1016398,-0.274929839,0.697933866,-0.393919614,0.693640389,0.779418228
ENSMUSG00000132159,8.152139199,-0.6292788,1.599669054,-0.393380617,0.694038383,0.779825917
ENSMUSG00000072844,14.39647418,-0.37503466,0.954010656,-0.393113701,0.694235505,0.779968348
ENSMUSG00000134766,8.394186461,0.483791116,1.230604451,0.393132916,0.694221314,0.779968348
ENSMUSG00000134772,10.84335714,0.460268742,1.171565571,0.392866395,0.694418163,0.780134031
ENSMUSG00000064158,10.32279988,-0.425497444,1.083513373,-0.392701608,0.694539883,0.78023124
ENSMUSG00000083863,11.65868517,-0.442737669,1.129055293,-0.392131078,0.694961366,0.780665169
ENSMUSG00000083767,16.41545596,0.374078779,0.956563164,0.391065424,0.695748878,0.781510202
ENSMUSG00000053769,42.33471581,-0.227151233,0.581115793,-0.390888074,0.695879969,0.781600871
ENSMUSG00000078151,15.48534313,0.432309215,1.106043826,0.390860837,0.695900103,0.781600871
ENSMUSG00000106915,3.721235889,0.66269536,1.69587143,0.390769812,0.695967391,0.781636848
ENSMUSG00000039253,352.3153415,-0.121819212,0.311788637,-0.390710878,0.696010957,0.781646182
ENSMUSG00000020218,9.3434356,-0.586895788,1.502872378,-0.390516053,0.696154988,0.781768335
ENSMUSG00000113263,17.51961946,-0.342169267,0.876468733,-0.390395293,0.696244268,0.781828995
ENSMUSG00000020303,1299.639835,0.191861452,0.492037855,0.389932299,0.696586609,0.782094582
ENSMUSG00000020397,782.4301931,-0.122276416,0.313518107,-0.390013887,0.696526278,0.782094582
ENSMUSG00000143322,12.81046732,0.393762051,1.009727603,0.389968592,0.696559772,0.782094582
ENSMUSG00000020718,328.2155452,0.086865762,0.222906047,0.389696751,0.696760799,0.782250541
ENSMUSG00000019817,448.7153569,-0.249601021,0.640605248,-0.389633119,0.696807859,0.782254421
ENSMUSG00000123708,2.373450449,0.886020134,2.274198472,0.389596662,0.696834821,0.782254421
ENSMUSG00000021302,555.6633736,-0.106173913,0.273072233,-0.388812556,0.697414812,0.782839726
ENSMUSG00000024590,17114.0985,0.083557522,0.214913361,0.38879631,0.697426831,0.782839726
ENSMUSG00000069755,11.16394142,0.77398592,1.991299056,0.388683919,0.69750998,0.782893422
ENSMUSG00000021509,37.12491047,0.257686857,0.663252669,0.388519894,0.697631335,0.782989993
ENSMUSG00000120907,3.18312887,-0.728076203,1.876176653,-0.388063779,0.697968835,0.783290539
ENSMUSG00000034739,2.392002727,-0.793022909,2.043668043,-0.388039002,0.697987171,0.783290539
ENSMUSG00000022698,11155.54825,0.102896999,0.265188358,0.388014768,0.698005105,0.783290539
ENSMUSG00000019878,1178.819738,0.116386677,0.300090375,0.387838752,0.698135366,0.783346781
ENSMUSG00000097592,3.16276687,-0.741467608,1.912201122,-0.387756078,0.698196552,0.783346781
ENSMUSG00000011486,2.819044577,-0.884911627,2.281947329,-0.387787928,0.69817298,0.783346781
ENSMUSG00000118243,4.172220391,0.796772286,2.054128801,0.387888182,0.698098784,0.783346781
ENSMUSG00000023143,603.6930014,0.145377852,0.375074542,0.387597227,0.698314121,0.783439044
ENSMUSG00000032042,3591.925901,0.091848075,0.237046069,0.387469301,0.698408808,0.783505626
ENSMUSG00000002732,31.42355843,0.279995004,0.722891486,0.387326465,0.698514536,0.783544941
ENSMUSG00000060579,6.8352541,-0.507541332,1.310226443,-0.387369172,0.698482923,0.783544941
ENSMUSG00000114940,119.2449483,-0.163433504,0.422761539,-0.386585555,0.699063054,0.784120559
ENSMUSG00000077714,10.20749637,0.394855253,1.022214445,0.386274382,0.699293472,0.784339331
ENSMUSG00000099284,2.288120337,-0.755246823,1.957760824,-0.38577073,0.699666474,0.784717999
