"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000110218",15.3030023297355,-0.561953757832343,0.753961875428232,-0.745334447465487,0.456069561521484,0.64047101687179
"ENSMUSG00000121900",7.24302324504867,-0.749920333745116,1.00623820337658,-0.745271180550141,0.456107799645665,0.640481272644049
"ENSMUSG00000024500",12.1927791804264,-0.843548706636675,1.13215944478822,-0.745079423679999,0.456223707301013,0.640600585687364
"ENSMUSG00000141315",6.07318307786264,1.07983366986101,1.44994066408578,0.744743351647337,0.456426886364716,0.640842415251259
"ENSMUSG00000025208",360.93669852432,0.164666313256834,0.221125979713154,0.744671944338882,0.456470063631728,0.640859578045115
"ENSMUSG00000031386",14198.3975006123,0.153392645251593,0.206007249322797,0.744598288438088,0.456514602942087,0.640865648244756
"ENSMUSG00000044645",27.8576498744856,0.421153323405116,0.56567759507127,0.744511232324934,0.456567248435575,0.640865648244756
"ENSMUSG00000034659",956.710957312066,-0.157542730885866,0.211596791209772,-0.744542154846206,0.456548548250688,0.640865648244756
"ENSMUSG00000109887",6.19272655527891,-0.834910800066157,1.12158530810433,-0.744402404376446,0.45663306482264,0.640914580305602
"ENSMUSG00000055214",4.23370033102286,1.06518364956621,1.43175047830861,0.743972965753472,0.456892830456533,0.641235707820775
"ENSMUSG00000068243",2.91159828504836,-1.79895712300308,2.41881915856113,-0.74373361755296,0.457037647211466,0.641392483844388
"ENSMUSG00000065952",59.224905673095,-0.447108525015951,0.601206098277375,-0.743685944465705,0.457066494717934,0.641392483844388
"ENSMUSG00000119995",5.01340153751113,1.52017477115658,2.04425564135423,0.743632420722847,0.457098883738844,0.641394462143614
"ENSMUSG00000025337",1146.35209280573,0.150374470277775,0.20223475375125,0.74356393986929,0.457140325691482,0.641409142255113
"ENSMUSG00000031059",1244.07028386308,0.203152442665873,0.273280336736371,0.74338477876603,0.457248757014452,0.641517806141303
"ENSMUSG00000036281",973.003333420842,0.143310289458622,0.192814529250254,0.743254618912143,0.457327541012048,0.641567634439299
"ENSMUSG00000120605",3.3827445333358,-1.73454120665869,2.33380767038251,-0.743223714906381,0.457346247908115,0.641567634439299
"ENSMUSG00000035528",2.88648117493672,1.12206136233067,1.51001828912579,0.743077994757447,0.457434461410948,0.641647905762348
"ENSMUSG00000018983",281.436023260846,-0.205569956847487,0.276794207494788,-0.742681570933371,0.457674489837499,0.64188142844336
"ENSMUSG00000070802",150.674619372989,0.3406525423769,0.458698984066698,0.742649437233912,0.457693949387043,0.64188142844336
"ENSMUSG00000101355",16.6186483399413,-0.663121424497114,0.892890143676776,-0.742668545725556,0.457682377596536,0.64188142844336
"ENSMUSG00000002307",2541.21546825091,0.11454024669978,0.1543887256774,0.741895149384908,0.458150864952608,0.642478698725197
"ENSMUSG00000114621",4.3782975525883,0.962790697877705,1.29793043357199,0.741789138288436,0.458215102477273,0.64252526120484
"ENSMUSG00000106166",3.48013833412784,1.97462819016621,2.66263344237122,0.741607221911738,0.458325346650718,0.642554632564709
"ENSMUSG00000074398",6.00828527088577,-0.766751809946013,1.03379521435884,-0.741686360408968,0.45827738565397,0.642554632564709
"ENSMUSG00000032295",1079.70902397342,-0.137850092542128,0.185881766445551,-0.74160093901683,0.458329154449171,0.642554632564709
"ENSMUSG00000042350",1046.81258988291,-0.145778361464118,0.196606294888514,-0.7414735196896,0.458406381774737,0.642619387112476
"ENSMUSG00000060181",954.330630543047,-0.128084547144704,0.172758220771949,-0.74140927460571,0.458445322716324,0.642630464557804
"ENSMUSG00000039878",9.84242137936399,0.618930439489766,0.835000970169315,0.741233198045583,0.458552057698523,0.642736565066022
"ENSMUSG00000021905",537.556604635573,0.236542399119316,0.319177065664226,0.741100863957934,0.458632285816787,0.642805499969589
"ENSMUSG00000139855",7.15210343059671,0.917625381900421,1.23837909318462,0.740989077537356,0.458700062953021,0.64285697579228
"ENSMUSG00000082465",9.53862927305752,0.810371354680497,1.09383654978291,0.740852328294686,0.458782982913108,0.642888330889862
"ENSMUSG00000058290",5323.19481102193,0.130544308228199,0.17620888174855,0.740849762695198,0.458784538683236,0.642888330889862
"ENSMUSG00000104231",4.47208972257706,-0.946865482414639,1.27834149275108,-0.740698387546599,0.458876337252786,0.642973449274614
"ENSMUSG00000094936",74.3420367009535,0.299248569930262,0.404140543240737,0.740456692443269,0.459022929972613,0.643135328020097
"ENSMUSG00000077148",4.63799430712465,1.08195399652127,1.46131896420062,0.740395507775488,0.459060043809949,0.643143804780159
"ENSMUSG00000047434",1495.03641803696,0.216581381425471,0.292607188388429,0.740177924603699,0.45919204060097,0.643285202557851
"ENSMUSG00000042272",906.239951497988,-0.184132504307189,0.248870572902726,-0.739872545635034,0.459377334553531,0.643327133021936
"ENSMUSG00000015335",1288.91960041277,-0.155519215519746,0.210196562273126,-0.739875161791022,0.459375746977971,0.643327133021936
"ENSMUSG00000030707",84.8965524914582,0.536796182514735,0.725477061379116,0.739921647549128,0.459347538295739,0.643327133021936
"ENSMUSG00000031652",2868.74588707897,0.179358157258435,0.242411282015139,0.739891954563541,0.45936555660555,0.643327133021936
"ENSMUSG00000062456",916.358739391051,-0.219838412908065,0.297113757553574,-0.73991327334758,0.459352619892112,0.643327133021936
"ENSMUSG00000104103",7.50120818773212,-0.940253315684542,1.27111273610043,-0.739708830680975,0.459476688664451,0.643422750227176
"ENSMUSG00000034154",1091.01764698999,0.156086294094026,0.211162445882709,0.739176388308767,0.459799896518147,0.643614161146084
"ENSMUSG00000084686",12.1804751590372,0.685157645391713,0.926882861980158,0.73920629401645,0.459781739519578,0.643614161146084
"ENSMUSG00000027883",633.260462430421,-0.12897475009561,0.174479593023768,-0.73919676141175,0.459787527116663,0.643614161146084
"ENSMUSG00000086962",5.8383283869302,0.833874909077348,1.12789810824808,0.739317588157477,0.45971417174554,0.643614161146084
"ENSMUSG00000021716",391.399935936316,0.214891894042419,0.290707744236071,0.739202509403789,0.4597840372931,0.643614161146084
"ENSMUSG00000058900",94.6619647212555,-0.233258137276234,0.315513711651067,-0.73929635595108,0.459727061598975,0.643614161146084
"ENSMUSG00000120325",5.68440823448109,-1.39505754019888,1.88746374086678,-0.739117531104589,0.459835632346307,0.643620668746481
"ENSMUSG00000027634",1273.82356528191,0.263714017381415,0.356841341636288,0.739023164110303,0.459892931596216,0.643657355219905
"ENSMUSG00000036721",278.591680899545,0.167949732537668,0.227353556634315,0.738716099382628,0.460079407689349,0.643874817953243
"ENSMUSG00000003721",381.512601449114,0.205840827103051,0.278719682483724,0.73852275256905,0.460196846196861,0.643952115683956
"ENSMUSG00000044156",6.62471047913074,-0.808625234744339,1.09487495390566,-0.738554875020017,0.460177333916093,0.643952115683956
"ENSMUSG00000054582",9.03127973066558,0.988328174650201,1.33895506041649,0.738133940315203,0.4604330608314,0.644239108701312
"ENSMUSG00000017978",49.3802702225195,-0.412064860223373,0.558377182377217,-0.737968658513339,0.460533494821197,0.644336091145969
"ENSMUSG00000113569",25.8249688210507,0.925949178885211,1.2548871024024,0.737874488559599,0.46059072295866,0.644372614915608
"ENSMUSG00000005774",234.151105243606,-0.254838693736769,0.345489878548446,-0.737615512232826,0.46074812628336,0.64447946077163
"ENSMUSG00000045314",114.991598101401,0.243538938899844,0.330157026767255,0.737645784142365,0.460729725755258,0.64447946077163
"ENSMUSG00000141898",33.6541087362354,1.39509023517712,1.89179766330126,0.737441568007138,0.460853864795401,0.64447946077163
"ENSMUSG00000014905",347.218641314913,-0.246340206152561,0.334035882894192,-0.737466298585028,0.460838830560237,0.64447946077163
"ENSMUSG00000022602",618.391552015529,-0.352181288442424,0.47753688902968,-0.737495461676335,0.460821102059842,0.64447946077163
"ENSMUSG00000120742",6.78788647464351,0.97783383647856,1.32575291605397,0.737568686168935,0.460776589925645,0.64447946077163
"ENSMUSG00000024313",31.9242141898663,1.3994388262355,1.8979155333612,0.737355694516656,0.460906071213991,0.644508935459575
"ENSMUSG00000122630",63.0123401221413,0.271159770034497,0.367896916440118,0.737053663450951,0.46108971595849,0.644678652026241
"ENSMUSG00000061032",6728.96156888535,0.148834597898448,0.201927612245931,0.737069072639655,0.461080345679058,0.644678652026241
"ENSMUSG00000048334",10.0205374742878,0.962811838124968,1.30668285850124,0.73683666381704,0.461221684058376,0.644819619605957
"ENSMUSG00000085741",55.3903563056254,-0.270148385564132,0.366673945006635,-0.736753699691542,0.461272144180768,0.644846622087686
"ENSMUSG00000122542",28.7044194781609,1.39890717687968,1.89891579651022,0.73668731359787,0.461312523497699,0.644859529167265
"ENSMUSG00000021969",623.220636980937,-0.169449772545856,0.230063457253444,-0.736534930704731,0.461405217805066,0.644882894590543
"ENSMUSG00000123339",6.27457185741986,1.04957864866108,1.4250149897215,0.736538672387022,0.461402941620198,0.644882894590543
"ENSMUSG00000023026",1767.64378548695,-0.172726808097439,0.234521858237157,-0.736506223325127,0.461422681629845,0.644882894590543
"ENSMUSG00000015971",981.434286902999,0.106221802521217,0.144241916531755,0.736414248196931,0.46147863619375,0.644917562183963
"ENSMUSG00000041544",13.58702418822,-0.566830458788652,0.769991474148882,-0.736151604035881,0.461638440900776,0.64501052188403
"ENSMUSG00000034926",18615.7864399511,0.211125104541447,0.286804759413434,0.736128315908131,0.461652611953156,0.64501052188403
"ENSMUSG00000034557",1182.47836834158,-0.14682748614128,0.199466733288381,-0.736100119156226,0.461669770276248,0.64501052188403
"ENSMUSG00000113977",4.81014973358585,-1.60444752216759,2.1792602521761,-0.736234931355937,0.461587737405388,0.64501052188403
"ENSMUSG00000124591",14.995494881671,-0.509970919229911,0.692909760995303,-0.735984608583639,0.461740064633557,0.645065202305881
"ENSMUSG00000017721",2920.87823798565,-0.16927765339125,0.230384793587403,-0.734760531523663,0.46248534809329,0.64577620160569
"ENSMUSG00000085830",33.0740184477141,1.39951168313846,1.90470993775104,0.734763679970565,0.462483430290299,0.64577620160569
"ENSMUSG00000028747",4.76914670862234,-1.39513827763345,1.89815269643363,-0.734997916792852,0.462340762837522,0.64577620160569
"ENSMUSG00000029641",120.883223496971,-0.309684882182228,0.421529118025297,-0.734670201747827,0.462540372258807,0.64577620160569
"ENSMUSG00000097321",16.5418009181793,0.47143941511469,0.641731553537018,0.734636488600674,0.462560909477028,0.64577620160569
"ENSMUSG00000126057",16.6331309666303,-0.538752744056661,0.733054967897458,-0.734941808800379,0.462374934494885,0.64577620160569
"ENSMUSG00000052337",5508.77582006111,-0.0930552720870468,0.126630364171304,-0.734857494061715,0.462426287660587,0.64577620160569
"ENSMUSG00000020251",6.31996499699685,-0.710504327622263,0.966926659153168,-0.734806844858865,0.462457137852798,0.64577620160569
"ENSMUSG00000072066",82.370121212219,0.360588284221611,0.490616060037334,0.734970404748208,0.462357518423349,0.64577620160569
"ENSMUSG00000120100",4.2743629362141,0.966641804489639,1.31568132119021,0.73470816140734,0.462517248778734,0.64577620160569
"ENSMUSG00000053040",21.7825191981544,0.598085178000898,0.814215593429021,0.734553824352709,0.462611268651869,0.645800674720451
"ENSMUSG00000038742",45.809180491535,0.424090674259252,0.577421882961143,0.734455493935257,0.462671175661124,0.645800674720451
"ENSMUSG00000122494",4.5909236251223,2.00378275119118,2.72826131512889,0.734454115549602,0.462672015462155,0.645800674720451
"ENSMUSG00000024137",384.093686793696,-0.127799160378768,0.174051861698628,-0.73425908307751,0.462790850335128,0.645922998876802
"ENSMUSG00000026628",232.223811127408,-0.411797829456905,0.560895696383844,-0.734178978572684,0.462839663592681,0.645947583082094
"ENSMUSG00000082588",5.73845610807068,0.893115539788413,1.21742756685951,0.733608769918283,0.463187214408183,0.646319403409134
"ENSMUSG00000029221",1065.39377762761,0.156945388598623,0.213957008825945,0.733537029050068,0.463230951854141,0.646319403409134
"ENSMUSG00000039452",16.1562319712346,-0.572058301864523,0.779843961339911,-0.733554826636888,0.463220101185441,0.646319403409134
"ENSMUSG00000084020",20.3815347275226,-0.429099646937586,0.584940350100814,-0.733578469776673,0.463205686872979,0.646319403409134
"ENSMUSG00000025144",584.020613477324,0.181859487526589,0.248074563835316,0.733083975700616,0.463507212940796,0.646624675167089
"ENSMUSG00000079553",2991.70144152013,-0.104720545238528,0.142850913750754,-0.733075781518934,0.463512210401602,0.646624675167089
"ENSMUSG00000038990",941.826512936562,-0.185466911441013,0.25301788381524,-0.733018981284522,0.463546852507244,0.64662943230764
"ENSMUSG00000033809",1849.95125351537,0.196888887953027,0.268621043991806,0.732961517188624,0.463581900965593,0.646634755614878
"ENSMUSG00000036306",345.555256475392,0.768318033269758,1.04867298882957,0.732657407460533,0.463767407920756,0.646809342331874
"ENSMUSG00000018509",435.751516878706,-0.241075108375328,0.32904364205467,-0.732653902290791,0.463769546315527,0.646809342331874
"ENSMUSG00000005299",2173.16478278875,0.102934579695092,0.140560019683786,0.732317624361898,0.463974724529063,0.647008331423837
"ENSMUSG00000033355",8.11835718367496,-0.916130811424912,1.25091670208859,-0.732367558843281,0.463944254072242,0.647008331423837
"ENSMUSG00000021708",5.28030376290882,-1.82735220741642,2.49561078395117,-0.732226442988545,0.464030367074715,0.647042343744269
"ENSMUSG00000027884",350.42443451848,-0.139157566870923,0.190104565600665,-0.732005390986972,0.464165277327547,0.647143293049801
"ENSMUSG00000039801",834.684826107018,-0.153250128171807,0.209353417165565,-0.732016368524859,0.464158577110922,0.647143293049801
"ENSMUSG00000027238",215.596107517257,0.269847088395459,0.368737479057827,0.731813563093597,0.464282369507415,0.647175801405879
"ENSMUSG00000126077",9.51333818589043,0.958904491729052,1.31027692427131,0.731833457467268,0.464270225172683,0.647175801405879
"ENSMUSG00000038836",17.5073336629655,-0.544666561224378,0.74418074420989,-0.731900906415766,0.464229052907502,0.647175801405879
"ENSMUSG00000100131",9856.76424416825,0.227680007281001,0.311168617838137,0.731693346401131,0.464355758427573,0.647234524201189
"ENSMUSG00000053819",620.981112783788,-0.21440685568912,0.293111336606038,-0.731486056362596,0.464482318346806,0.647367345611058
"ENSMUSG00000060128",3.77045910531867,0.942137542928321,1.28832414553428,0.73128920714096,0.464602521442459,0.64742243623308
"ENSMUSG00000081895",4023.00049215916,0.300620112159696,0.41109447743911,0.731267697956908,0.464615656759617,0.64742243623308
"ENSMUSG00000089125",3.80798165978539,-1.06188271313252,1.45202093012225,-0.731313640942571,0.464587600358455,0.64742243623308
"ENSMUSG00000072479",29.5100056967396,1.39479355136104,1.9076992579783,0.731139117199836,0.464694183295316,0.647429313872988
"ENSMUSG00000031618",12.8013827417483,-0.567808771410732,0.776561793766334,-0.731182986297655,0.46466739083395,0.647429313872988
"ENSMUSG00000037119",3057.64780164541,-0.163533144574811,0.223679114519988,-0.731106008380579,0.464714404630336,0.647429313872988
"ENSMUSG00000030036",2622.65482113254,0.195583018366687,0.267564985489668,0.730973890356963,0.464795101080369,0.647467680808054
"ENSMUSG00000038670",38.1577941999354,0.570863658102181,0.780979551668524,0.730958521106679,0.464804488980396,0.647467680808054
"ENSMUSG00000093885",3.3828649601465,1.06149091728599,1.45292891414318,0.730586959178227,0.465031479849954,0.647653152079473
"ENSMUSG00000020657",409.279905003541,0.167193139532028,0.228834335942093,0.730629600858223,0.46500542649376,0.647653152079473
"ENSMUSG00000022528",1052.46460367195,0.293594755539145,0.401827677819228,0.730648414097612,0.464993932175918,0.647653152079473
"ENSMUSG00000044348",147.27264838026,0.22845958765572,0.312769714376623,0.730440247742845,0.465121124293384,0.647734429095999
"ENSMUSG00000021266",4699.97236423862,-0.150053453132582,0.205453823167879,-0.730351233279176,0.465175519092673,0.647766609314952
"ENSMUSG00000130671",4.86220319781558,0.838361917548033,1.14840903720758,0.730020306690162,0.465377772131555,0.647917516926348
"ENSMUSG00000000056",528.045832981045,0.196676079198079,0.269380988849629,0.730103783633614,0.465326748758664,0.647917516926348
"ENSMUSG00000126099",9.47743938471866,-0.672497789628685,0.921142625887088,-0.730069123639837,0.465347933509807,0.647917516926348
"ENSMUSG00000001166",27.9805462543963,0.797791202938108,1.0939820469969,0.729254383221494,0.465846070467479,0.648507200186348
"ENSMUSG00000051243",37.3363982253569,-0.713538217562418,0.978556982553454,-0.729173906358019,0.465895290551185,0.648507200186348
"ENSMUSG00000021264",3603.00333991434,0.117666743981113,0.161359639648118,0.729220418672926,0.465866843016269,0.648507200186348
"ENSMUSG00000090936",8.89793462551069,-0.694225530309357,0.952194184544219,-0.729079783911575,0.465952860011566,0.648543732012065
"ENSMUSG00000027287",1076.53346728687,-0.158254926138472,0.217334496861415,-0.728162939725969,0.466513849196275,0.648670432085942
"ENSMUSG00000082675",111.10940134325,0.227558562389833,0.312431857865179,0.728346219059483,0.466401676155917,0.648670432085942
"ENSMUSG00000030510",5.61521919763953,-0.951878788933112,1.30720203565,-0.72818031411632,0.466503214849853,0.648670432085942
"ENSMUSG00000032564",8.4645135389068,-1.53618168071439,2.10919076532252,-0.728327520663827,0.466413119509356,0.648670432085942
"ENSMUSG00000124616",3.0551405091281,1.38453659719013,1.90053013979829,0.728500205388522,0.466307442981951,0.648670432085942
"ENSMUSG00000033352",2234.76036917743,-0.101087613670712,0.138824458220322,-0.728168616442793,0.466510374632326,0.648670432085942
"ENSMUSG00000067455",5.17804123833479,1.16259920488145,1.59622707651937,0.728341989672637,0.466404264512394,0.648670432085942
"ENSMUSG00000097443",3.60959989152459,-1.50415890972903,2.06407802013841,-0.72873161530404,0.466165849699776,0.648670432085942
"ENSMUSG00000021194",237.042256672622,0.161846677614757,0.222234991009357,0.728268203308915,0.46644942255666,0.648670432085942
"ENSMUSG00000129742",5.59497179434885,0.880399127940797,1.20840992997434,0.72855999119396,0.466270859425551,0.648670432085942
"ENSMUSG00000092417",504.057561593459,0.128968453100335,0.177097247975706,0.728235218641155,0.466469610311211,0.648670432085942
"ENSMUSG00000121378",18.340089962841,-0.565636674001266,0.776403044569527,-0.72853484792152,0.466286244661415,0.648670432085942
"ENSMUSG00000143202",5.39300752178246,-1.05607534681988,1.44902664101268,-0.728817067215422,0.466113570091041,0.648670432085942
"ENSMUSG00000044026",1164.44683700935,0.142885972352168,0.196180851488619,0.728338017028421,0.466406695751358,0.648670432085942
"ENSMUSG00000126469",4.32143287022972,0.946810126089727,1.29933775632509,0.728686687876741,0.466193337673633,0.648670432085942
"ENSMUSG00000049792",693.031934209749,-0.146451848248221,0.201169321199792,-0.72800289514708,0.466611814039725,0.648763078227015
"ENSMUSG00000086889",11.3955348408182,-0.560419212729892,0.769875179759891,-0.727935160742129,0.4666532783657,0.648777160575037
"ENSMUSG00000115700",73.7864787425096,0.37025435071647,0.508874008492031,0.727595327208126,0.466861341884465,0.649022844448799
"ENSMUSG00000107560",14.4876882958321,-0.530281410455441,0.728930955992008,-0.72747824206996,0.466933039329107,0.649071823492032
"ENSMUSG00000098318",19.3767667353471,0.504923438652787,0.694114470174652,0.727435402010477,0.46695927409746,0.649071823492032
"ENSMUSG00000070330",5.0670123711885,1.12725600706528,1.54978122091483,0.727364605953776,0.46700263059455,0.649088511266754
"ENSMUSG00000108738",36.2085300885381,0.468480148506814,0.644164619776646,0.727267742008638,0.467061955048931,0.649127389228239
"ENSMUSG00000078941",328.751585911807,0.270969032349959,0.372719265460049,0.727005704992204,0.467222460919164,0.649306875477941
"ENSMUSG00000065258",9.10271816247143,-0.674291008006406,0.927999488106452,-0.726607090465396,0.467466683426737,0.649515483099601
"ENSMUSG00000036120",339.711433565987,0.165780615366863,0.22814037604181,0.726660568563636,0.467433914442103,0.649515483099601
"ENSMUSG00000113252",7.21668198235647,1.29153299067231,1.77746841519587,0.72661375000016,0.467462602692538,0.649515483099601
"ENSMUSG00000036422",80.2124910779565,0.240387532319117,0.330894930179456,0.726476927853642,0.467546446569682,0.649582715728003
"ENSMUSG00000097597",3.07678950967806,-1.7338287769703,2.38712020236726,-0.726326548303222,0.467638607965156,0.649667163612063
"ENSMUSG00000029063",4663.19831944489,-0.150955648839487,0.207874833280022,-0.726185303230713,0.467725180385808,0.649685373783786
"ENSMUSG00000057367",656.576449959118,0.227884454328266,0.313824912608298,0.726151574246437,0.467745854985564,0.649685373783786
"ENSMUSG00000074922",255.633277178843,0.216210227381112,0.297743710037757,0.726162199543004,0.467739342023455,0.649685373783786
"ENSMUSG00000093553",5.63204966137401,-0.854692517398594,1.17745890382151,-0.725878852013126,0.467913042064381,0.64987399362051
"ENSMUSG00000113883",5.54933796085544,-1.36558014719893,1.88210624680668,-0.725559542409403,0.468108830691736,0.6501023095413
"ENSMUSG00000128372",8.5624654490486,-0.641717677496965,0.884583409588467,-0.72544620500571,0.468178335829914,0.650155226039476
"ENSMUSG00000142127",4.78948374959032,0.955495366192069,1.31757510455976,0.725192334680102,0.46833404472892,0.650327837831493
"ENSMUSG00000063058",4.78000105135693,1.95989105688788,2.70316449999958,0.725035807805329,0.46843006325547,0.650417546082842
"ENSMUSG00000102748",22.7683528250528,-0.659640341608606,0.910055681839548,-0.724835144455378,0.468553172429115,0.650544855282483
"ENSMUSG00000078902",85.080138034571,2.5253774397814,3.48626493997579,0.724379094320623,0.468833030798791,0.650889765282517
"ENSMUSG00000033486",35.2674681806903,-0.367203656704525,0.506994146210225,-0.724275929908398,0.468896351190777,0.650890382504448
"ENSMUSG00000084792",4.35449039262891,-1.39035790041468,1.91964424323979,-0.724278941429361,0.468894502708336,0.650890382504448
"ENSMUSG00000057716",15.746068665004,0.645226558857744,0.89142733592524,0.723812848063542,0.469180640471461,0.651241350249472
"ENSMUSG00000068290",716.651457869323,-0.18115680755918,0.250442336549174,-0.72334737830403,0.469466491753901,0.651594438913505
"ENSMUSG00000120888",13.1234730234185,-1.48181892888147,2.04912791336922,-0.723146134125438,0.469590108336691,0.651722322228372
"ENSMUSG00000111313",5.21449041556615,-0.781082921837849,1.0802772160901,-0.723039336759188,0.469655717171296,0.651769687533649
"ENSMUSG00000099902",23.6367726062978,0.6256166665571,0.86537669782882,0.722941429006277,0.469715869300428,0.651809474396519
"ENSMUSG00000107096",35.4562537894044,0.326919362828743,0.452295605776591,0.722800218824639,0.469802632881725,0.651886181300397
"ENSMUSG00000042426",1109.34725946726,-0.108886888143955,0.150657064088687,-0.722746648506682,0.469835550337058,0.651888167415792
"ENSMUSG00000025645",158.176830506624,-0.192015617418202,0.265701679718703,-0.722673705418379,0.469880373864699,0.651906671613933
"ENSMUSG00000127791",13.0396762670243,-1.48179565714794,2.05100527052016,-0.722472866572467,0.470003801544338,0.652034220528945
"ENSMUSG00000090210",15.0027003584037,-0.592153456426449,0.819907484167237,-0.72221984536205,0.470159323954486,0.652206274248153
"ENSMUSG00000049235",70.6914111506499,0.400131077244033,0.554178486479321,0.722025641569116,0.470278712839349,0.652328183748217
"ENSMUSG00000029290",458.709712883114,0.165001032615808,0.228585674720162,0.721834527985206,0.470396218329176,0.652403758325781
"ENSMUSG00000131897",4.35434458441917,-0.958558272984459,1.32793627195408,-0.721840568127509,0.470392504321624,0.652403758325781
"ENSMUSG00000048978",57.8409645836294,0.295996286097481,0.410341417666016,0.721341481396348,0.470699441080575,0.652780576604744
"ENSMUSG00000019809",297.699111126431,0.197529405094393,0.273881632042563,0.721221805278623,0.470773057943658,0.652838941169825
"ENSMUSG00000073700",954.107266328367,-0.163321138547016,0.22652758641558,-0.720976818458625,0.470923777512555,0.653004212016606
"ENSMUSG00000038508",103.451602600412,-0.588879956124252,0.81702884839596,-0.72075784995888,0.47105851275319,0.653147297618674
"ENSMUSG00000029056",430.618461034872,-0.169893736264093,0.235755169422627,-0.720636313851227,0.471133305275143,0.653207255904142
"ENSMUSG00000129832",8.72639173022954,0.6274847301278,0.870882158139362,0.720516230885268,0.471207209977094,0.653265975315773
"ENSMUSG00000034800",134.535576768233,0.231191230800076,0.320935127732057,0.720367484961302,0.471298764077033,0.653349153763033
"ENSMUSG00000034555",3.78150910253725,1.55934566102214,2.16480768549569,0.720316022282176,0.471330441980747,0.65334932182441
"ENSMUSG00000032936",367.664138066038,-0.229840359221632,0.319125645215935,-0.720219019270958,0.471390155474325,0.653388349664619
"ENSMUSG00000056155",27.1570043299495,-0.929718624791813,1.29119826969882,-0.720043270355894,0.471498354306306,0.653494572737834
"ENSMUSG00000081118",5.19705225897623,1.03007242070288,1.43091205168694,0.719871231420897,0.471604282372472,0.653597634529732
"ENSMUSG00000037341",28.8604482861438,0.386484787124427,0.537074374677868,0.719611296584829,0.471764354717832,0.653731959044106
"ENSMUSG00000027710",756.073576226356,-0.132239624009166,0.183752471871002,-0.719661742030883,0.471733287202085,0.653731959044106
"ENSMUSG00000028976",32.8999413870478,-0.702532203223931,0.976765300713234,-0.719243612268927,0.471990832182524,0.65400202044619
"ENSMUSG00000008482",6.57080243961869,-0.793518950406296,1.10359712003533,-0.719029558885488,0.47212270729687,0.654140971148658
"ENSMUSG00000106674",11.7767812006279,0.642628218825298,0.893963587328595,0.718852789905733,0.472231627346291,0.654204323357485
"ENSMUSG00000094338",9.27440470106086,-0.679527309028821,0.945244295782467,-0.718890674147166,0.472208282982021,0.654204323357485
"ENSMUSG00000107066",27.5993699171462,-0.40999249529566,0.570433709443381,-0.718738196057387,0.472302244231997,0.654258374453316
"ENSMUSG00000129354",3.9951993743195,2.00421828523932,2.78873490511003,0.718683687562708,0.472335836384847,0.654261133104427
"ENSMUSG00000055633",246.574322460865,-0.298247865374251,0.415042122489415,-0.718596617580322,0.472389498056827,0.654291689039909
"ENSMUSG00000032384",1932.84262760445,-0.181977661559474,0.253368998772093,-0.718231758586866,0.472614399017721,0.654559403121473
"ENSMUSG00000021193",3356.37379229578,-0.105422459262105,0.146814907979009,-0.718063721956475,0.472717997486753,0.654659091636504
"ENSMUSG00000048826",960.107630325917,-0.161212485947543,0.224541946794769,-0.717961557957322,0.472780990065924,0.654702536173158
"ENSMUSG00000030145",111.66967764585,0.23358550135641,0.325468681064246,0.717689642495282,0.472948671015871,0.654847140019568
"ENSMUSG00000095690",123.031141924684,0.208123949161584,0.289972665788962,0.717736441106673,0.472919809583799,0.654847140019568
"ENSMUSG00000031808",608.784719771387,-0.179996792180949,0.250882879713258,-0.717453468274411,0.473094338123611,0.655005027184114
"ENSMUSG00000026514",30.5061880923946,0.613633611841002,0.855704262353171,0.717109448717156,0.473306566047079,0.655255041353308
"ENSMUSG00000020091",20813.9162955823,0.121681246892425,0.169728164709716,0.716918415399911,0.473424438367215,0.655374403045923
"ENSMUSG00000048550",268.471159769292,0.187284037490622,0.261283638055459,0.716784406725344,0.473507134695882,0.655445056946148
"ENSMUSG00000029312",368.053885929732,-0.216426289397973,0.302004547925744,-0.716632550352146,0.473600854384039,0.655530959297175
"ENSMUSG00000042962",85.7723495829866,0.296222704814056,0.413397585057943,0.716556447160997,0.473647826070621,0.655552148603926
"ENSMUSG00000043618",11.9130111932676,0.60146865995297,0.839604964274034,0.716371014400839,0.47376228783656,0.655666738460437
"ENSMUSG00000068923",506.744875818458,-0.479335950253394,0.669470543311192,-0.715992593016274,0.473995922541402,0.655770904129448
"ENSMUSG00000051034",116.672925900122,0.218429765523962,0.305053808248268,0.71603684208457,0.473968600208433,0.655770904129448
"ENSMUSG00000094443",24.6376985658195,1.39410760816823,1.94694968020552,0.716047067031064,0.473962286766024,0.655770904129448
"ENSMUSG00000101597",3.17725001407247,-0.921897430810826,1.28737244998176,-0.716107782812884,0.473924798466585,0.655770904129448
"ENSMUSG00000079478",9.96672044390304,0.609800725286312,0.851564763178039,0.716094361408915,0.473933085226236,0.655770904129448
"ENSMUSG00000104761",6.70523868515406,-1.13666601065448,1.58826365612757,-0.71566581925437,0.474197721306979,0.656006255642102
"ENSMUSG00000083101",6.50326339687601,0.921576937655352,1.28784938154573,0.715593726146174,0.474242248679569,0.656024020622823
"ENSMUSG00000018697",1217.27865083124,0.112920850884271,0.15782536749574,0.715479727220143,0.474312663324846,0.656077590959221
