"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030088",850.390566523521,-3.70710437082193,0.240939002033982,-15.3860700821658,2.02992578932688e-53,2.99407149416228e-51
"ENSMUSG00000032796",1617.35444433647,-6.97961798165891,0.458016531130703,-15.2387905397833,1.95454981890755e-52,2.86341548469956e-50
"ENSMUSG00000024014",1638.42508093145,-3.77205258797638,0.248208374748059,-15.1971205315097,3.69509879187813e-52,5.37698872520145e-50
"ENSMUSG00000001247",1853.78912413118,4.28413073762068,0.282528735218743,15.1635221610424,6.16714391094034e-52,8.91440095180057e-50
"ENSMUSG00000027702",242.72397679266,-6.87503552292439,0.453478411507645,-15.1606677373405,6.44111416261735e-52,9.24875743535558e-50
"ENSMUSG00000020601",708.273274099164,3.99348895094834,0.263741016364325,15.1417060796939,8.59545842941902e-52,1.22609690570173e-49
"ENSMUSG00000003420",277.674551102006,-7.55889845269403,0.500112903154931,-15.1143839821152,1.30182797463349e-51,1.84485190496753e-49
"ENSMUSG00000027381",2142.22920998435,3.39152822645423,0.224419078442927,15.1124772901905,1.34005565252019e-51,1.88205837178129e-49
"ENSMUSG00000018411",414.70541820279,-6.71901691715878,0.444608407136684,-15.1122129255941,1.34544344445208e-51,1.88205837178129e-49
"ENSMUSG00000050989",2296.91396817246,5.1005087192081,0.337615099802263,15.1074662306141,1.44593606727743e-51,2.00966575709675e-49
"ENSMUSG00000000278",2662.88743190657,-2.26283535611898,0.149804491059683,-15.1052571262196,1.49522010209435e-51,2.06492753207704e-49
"ENSMUSG00000027296",469.122902558488,-6.69169077859053,0.444014520149451,-15.0708827637848,2.51726970933962e-51,3.45439505303174e-49
"ENSMUSG00000050288",2797.36780908706,3.71733897654633,0.24668977199783,15.0688816420773,2.59467995831876e-51,3.53822961360172e-49
"ENSMUSG00000026121",666.202408911209,3.05049056907578,0.202463585267917,15.0668603691825,2.6752757154141e-51,3.62533300385053e-49
"ENSMUSG00000045594",1228.82835616078,-2.80537321591226,0.187258678725367,-14.9812720831306,9.73360072265725e-51,1.31083186874941e-48
"ENSMUSG00000026442",921.610406271482,5.86019469751947,0.391195677955439,14.9802132992558,9.88991272073825e-51,1.32366103463609e-48
"ENSMUSG00000003657",233.434087191898,-8.08263465485857,0.539659548435467,-14.977284620074,1.0335422655299e-50,1.37480143565763e-48
