"gene_id","gene_name","aligned.EpiSCs_rep1","aligned.EpiSCs_rep2","aligned.fPSCs_P1","aligned.fPSCs_P10","aligned.fPSCs_P20","aligned.fPSCs_P30","aligned.mESCs_rep1","aligned.mESCs_rep2"
"ENSMUSG00000021721",NA,0,44495.8766922958,0,133036.296310159,0,45482.9920287676,0,0
"ENSMUSG00000114217",NA,196832.37925551,246116.605669691,361043.758397427,0,0,125788.280240359,171252.153242501,118479.018316464
"ENSMUSG00000046949",NA,26212.3337294905,20592.9434688849,46719.7324909868,21262.8958480143,21328.5372679063,25885.5476870347,40448.0110886216,44952.274520001
"ENSMUSG00000021592",NA,23998.2269191365,21120.3578355839,23702.66304047,18288.4302233877,11173.3187304427,21588.9007811572,17345.9886310166,32446.1789898065
"ENSMUSG00000101308",NA,65250.5951678078,61191.3613808225,149609.023971058,0,61709.3380418611,125097.712813254,0,157104.770857063
"ENSMUSG00000025871",NA,37500.4071938984,43244.9565238246,39231.5252920314,50199.523035057,47198.7093316123,55223.1098370827,19514.8032062664,21661.6753386207
"ENSMUSG00000025870",NA,78654.3766470384,108593.017334159,30343.2099224895,76429.0401105719,59331.4306543867,67917.7212833408,86083.7373271189,71016.4661425259
"ENSMUSG00000025869",NA,51809.0500586281,54780.2464217167,63455.4928428076,76548.7904053132,94246.5756934707,73882.4209821843,55096.8489587989,72185.9946912811
"ENSMUSG00000025868",NA,135974.366414045,140539.09089354,109308.605242935,188107.969501648,211907.002773376,216975.520723922,275018.90389457,265378.417099174
"ENSMUSG00000021408",NA,20452.7040952898,20314.6645426161,12858.2326485051,11099.3183389534,13727.0789826325,9433.99675869045,14685.3962496617,17275.2047403144
"ENSMUSG00000038286",NA,43734.6458336508,35253.5357105004,49349.5310528116,35363.9765246913,37178.5120612722,38861.9377968559,55152.4508477542,44663.9840264534
"ENSMUSG00000047547",NA,15254.4799969551,18379.8514429799,13104.9491417892,10888.3581531027,13209.1601603228,16566.4040034873,63644.0781698596,54375.890665275
"ENSMUSG00000058672",NA,127874.385836713,169699.277934314,20567.4252899218,25641.9691104325,19178.0350182426,20582.4077259678,105028.892666279,132545.61884049
"ENSMUSG00000113645",NA,102409.567405332,24009.6693058406,0,0,0,0,311851.6703906,215751.329654277
"ENSMUSG00000033991",NA,5719.7643091431,5120.12289837755,15325.5293770528,9553.9648782771,9544.5850648828,10127.5684477591,15525.6294900372,13814.2369918504
"ENSMUSG00000045136",NA,75729.3287464414,68043.8151198471,11079.2669225824,14183.9632767301,14973.9821478956,10562.609179336,114316.558459284,127030.266906384
"ENSMUSG00000071451",NA,169274.447774377,141231.22710411,107181.571241672,257860.799531251,283714.047127348,261010.763500348,232705.985767391,348822.959755306
"ENSMUSG00000042590",NA,15988.1281320634,13331.3064414259,27195.7035486204,17987.3420082427,17249.7445555272,16439.7144152018,22829.5962372366,23969.1652196484
"ENSMUSG00000038267",NA,33763.4691009642,31419.2764094861,6887.14462963197,24780.4959493213,19775.9578705784,17165.605904419,12891.0833191369,9909.51301126328
"ENSMUSG00000113843",NA,100517.694165238,94264.4972511557,230470.757810067,187891.560897585,95062.4335682897,96355.7007027674,262363.412410254,181513.393881285
"ENSMUSG00000100833",NA,0,0,62881.5479963159,0,0,43816.083770108,159073.615399819,261376.8814579
"ENSMUSG00000025873",NA,18828.9479675403,24814.0133969765,12827.9899993301,14085.9675475594,16388.1799517918,14924.5228968874,10875.8100104305,10180.1982233378
"ENSMUSG00000113185",NA,64002.7584569671,330116.338651129,117398.349542428,89727.3232944102,121058.446963596,92029.0306484731,0,0
"ENSMUSG00000021411",NA,89020.4537688334,146708.838640624,9200.46665462983,40375.3435726325,38120.1711922528,17846.6082282101,1572.61736739033,326.399683182938
"ENSMUSG00000021692",NA,18812.2501536726,18110.3118603584,27941.3055788453,25984.4503078905,24876.3007645,29443.7803042951,39397.6850718678,75106.7282151271
"ENSMUSG00000114127",NA,29878.9985221538,28020.2286517719,54806.1551884514,55850.9794420413,56514.832252918,114567.364992132,415935.049141982,521565.59998224
"ENSMUSG00000114003",NA,110576.246106686,67935.0309790105,164861.70869312,112223.913902558,147477.692931263,103279.880861957,263702.616572991,310352.641066371
"ENSMUSG00000113636",NA,199049.97950567,0,60851.9060579023,248047.945896783,376494.419428714,0,0,79875.9034021545
"ENSMUSG00000021597",NA,8680.14372405672,9006.12644277074,25491.7036989088,17606.133522868,13623.5431414718,13543.3277909735,33341.6169680063,48746.513706013
"ENSMUSG00000071252",NA,18263.9705906544,11697.0140590172,32683.9571983626,26853.8042137862,33492.2929710208,23272.4840424719,10464.406581341,11395.809415303
"ENSMUSG00000021413",NA,10246.5865773634,11647.0689209375,25582.4369239535,16512.3465033076,13832.6459353783,15955.6280008026,10665.1552536768,14182.0939249123
"ENSMUSG00000021416",NA,0,30046.7760309897,0,0,0,0,250884.742017348,424287.099723172
"ENSMUSG00000034928",NA,22541.1324966894,28096.968331388,27327.0216989318,28649.2332926258,29090.1185058954,33396.7988734979,11973.0494555176,11159.4335930512
"ENSMUSG00000064138",NA,18970.7781460793,18562.0161701954,12542.1999280112,12541.0542793402,16190.8415623836,11827.8257347824,18070.8941829521,14235.1325583409
"ENSMUSG00000093668",NA,0,0,0,0,0,0,373148.367101896,344211.747675722
"ENSMUSG00000021218",NA,11940.9196040842,9832.92718186659,14184.5949649699,13154.7315151105,12209.1966404049,11801.1791454928,10904.4739964972,10686.8850781131
"ENSMUSG00000114605",NA,0,0,46379.0943945547,47263.2652055948,0,48475.6741029805,87995.0930686003,30439.244254846
"ENSMUSG00000113894",NA,143140.260228617,46466.1405789696,146426.525068371,138927.103048261,119751.979457057,137213.454682237,28739.4996922604,49707.8087191061
"ENSMUSG00000069171",NA,101090.624507579,52571.8993134946,1685.70468431559,1717.84094953081,9560.42700385783,6166.67599747709,20788.8775400414,2765.87853305759
"ENSMUSG00000034918",NA,0,0,0,0,19553.2889810076,148644.747726917,17988.4153614887,56002.940035213
"ENSMUSG00000069227",NA,90163.1141701824,103279.520548694,11894.019498487,8272.90447636002,7203.15777502425,8682.45149880084,0,495.63240043657
"ENSMUSG00000114592",NA,0,0,0,0,208921.447907474,423527.396666111,768804.836165135,664862.021740618
"ENSMUSG00000021693",NA,20009.7214898795,20007.3628857002,27029.6356099066,20123.4555516461,21413.5168166824,24097.3647341315,11690.4618913855,12049.566583002
"ENSMUSG00000114557",NA,0,54373.657368846,319056.401104587,108379.630217756,0,0,0,104700.57523843
"ENSMUSG00000034891",NA,26778.9534583889,54792.0809864578,194246.620445831,43230.4023320221,25325.6156073542,42005.7087533148,59305.9743352625,20515.1102818351
"ENSMUSG00000049233",NA,232350.185959129,139529.703479683,194403.829638795,266686.462029866,400929.413259642,361447.144368306,62064.850852909,49073.0520498967
"ENSMUSG00000033799",NA,5185.49156537191,5951.22537350632,21033.6279684174,13480.5638015261,12708.7617949039,15601.0196300158,3357.64718176994,2977.15007809713
"ENSMUSG00000033781",NA,28420.2798798272,25354.5813447426,24796.1416944095,30342.5229871291,25367.8721540734,32957.5187578445,10557.5084850348,7560.38655977483
"ENSMUSG00000074794",NA,21737.9764776627,14899.6100017694,26810.845722226,21823.4021597203,18499.2552062051,21347.698736672,16816.3053198448,17656.3522743994
"ENSMUSG00000068184",NA,30950.3730012133,28477.3123957157,34678.7227907092,49530.3517908896,57160.5998822095,53319.970263916,31500.7726217829,50177.7333851959
"ENSMUSG00000043889",NA,208703.059210507,200681.567130831,106218.457872898,81319.9192237931,105638.0737243,72134.8824059805,68540.1039983145,52019.0841504749
"ENSMUSG00000021215",NA,30038.3967913908,22057.6278076753,19730.0397389142,27748.5418751968,26270.159284071,25117.5018240223,22608.8556643966,18109.9197592054
"ENSMUSG00000113128",NA,160481.034836797,204246.639406158,47308.7526929224,96421.2930097234,97567.3704291767,137353.771833953,69812.5046151854,148347.094714545
"ENSMUSG00000074895",NA,0,0,0,0,0,0,384365.768285285,59093.2117590605
"ENSMUSG00000033715",NA,135936.276988371,42493.231050572,0,0,0,130307.756548893,0,0
"ENSMUSG00000021694",NA,14338.8039293186,11491.4386836544,19063.9860954866,23864.5490330635,21114.5122254964,16727.8143232878,12586.9771444865,11411.37004751
"ENSMUSG00000021417",NA,27640.7064308409,27412.7569983487,13719.8926427036,17677.6936368831,21058.8346985858,16688.9143244188,24609.5434999789,31697.0729306951
"ENSMUSG00000021214",NA,326171.450405398,371426.1431235,0,21774.7245702955,0,0,81080.683138222,28047.4130127921
"ENSMUSG00000021696",NA,17302.3845439836,13473.378921897,11759.783687973,9673.8088376845,11980.3139765489,7108.27254449195,97177.5024792358,80714.6870789553
"ENSMUSG00000114607",NA,112391.579354198,79049.7818150614,12884.7824655882,124738.969960578,59789.1957061008,107737.940784456,85562.0784450736,63423.4635928948
"ENSMUSG00000021213",NA,45607.0816970469,171079.476622187,0,170501.041417746,43131.9103574147,0,198400.054230593,68630.505410019
"ENSMUSG00000025875",NA,96729.1350772145,156431.270115796,66082.6411912861,30442.4730189231,22869.8714533779,40685.0244021077,110350.385609661,79909.5008817851
"ENSMUSG00000021211",NA,112290.323475237,263261.880817782,0,0,53098.0714608257,0,195394.27157428,168976.864249989
"ENSMUSG00000021697",NA,32170.4513256107,32285.472359575,36286.3150046846,49453.6905208157,44728.5677566594,45198.9905166952,26736.3318915981,31647.6433109285
"ENSMUSG00000059288",NA,29581.5782394428,29252.6103422218,32165.5670159946,20091.0381207223,18960.7431223134,27361.7626379029,31488.2308796649,38785.1727382766
"ENSMUSG00000021418",NA,12313.3114792228,7991.06731123848,23281.5212071887,19430.6111813936,22361.8671750854,20485.0106180855,21154.4522398824,25887.3575646617
"ENSMUSG00000050423",NA,51336.0679949583,12627.5293691005,54028.649265693,92813.1547965069,79590.1231897135,12100.9348295117,45396.6655696408,23302.1236856919
"ENSMUSG00000046573",NA,45719.8249637244,28726.651111258,45495.4118528727,107467.540464203,91449.5012322122,88091.8058458726,40374.7735917755,32060.8763647351
"ENSMUSG00000114251",NA,204050.137902125,202837.568574332,104799.261743099,183080.835971137,156953.814382714,140832.95293552,276949.757773842,245647.185868746
"ENSMUSG00000069170",NA,7482.32041838954,6987.36337729163,6804.63213500793,4848.17235176272,4400.35253006548,4851.99246409224,3118.19804683553,1703.12592392207
"ENSMUSG00000114454",NA,298709.151181189,224101.184924729,164373.984125088,167507.608891915,338997.257064682,229072.740336266,103955.63072804,0
"ENSMUSG00000021420",NA,20407.6586366848,21126.4740123183,21682.0635990099,21599.9975571516,20753.8753096753,20985.4071553865,21029.8799231508,26418.4718908407
"ENSMUSG00000035840",NA,25948.8315288867,24062.1552440413,39338.7034687973,34568.5478741746,22251.3157454158,19676.768213432,22997.7399119641,46450.0556603471
"ENSMUSG00000039114",NA,30041.4480391838,84517.7165959017,27552.0657444482,140386.590902768,0,57595.1288970651,104549.112959807,0
"ENSMUSG00000035834",NA,19109.6133309862,19795.7321378938,39636.2697500965,34373.3074251101,30516.5868839471,29037.5114562677,37054.8491821845,44541.1704839207
"ENSMUSG00000051098",NA,12846.9677128652,19362.469791315,50916.8203783203,25300.5157358843,29072.5960767132,46181.3683461057,33132.9566554983,35903.0098774704
"ENSMUSG00000045410",NA,49008.9558338132,44730.4109813342,17437.9550665304,33242.8887633447,31312.8098870662,46508.3432315475,26239.8641976161,26244.0467640224
"ENSMUSG00000021537",NA,20285.0886723229,17770.4107303878,32307.7230282388,33154.8426077777,33408.5537824375,26369.5514114005,47867.1245642515,110070.241984423
"ENSMUSG00000000078",NA,52981.3249106015,57790.9135594041,17420.7499746608,18134.1285166698,14612.2234865287,17083.9913768185,29702.7969933085,20012.4273195622
"ENSMUSG00000021193",NA,25499.9199235479,27724.4676071539,26215.8639001796,21630.0340800088,24468.3547455525,26636.8221458509,29415.4379178834,27308.2014136855
"ENSMUSG00000021699",NA,9241.32052247341,8848.23176700362,13335.6386076753,15009.2554854216,14484.8083159613,11367.6046499014,7309.38515605664,3695.44298509525
"ENSMUSG00000021700",NA,0,10089.1083341034,19733.7874698965,40219.9845803831,0,0,0,12951.558988179
"ENSMUSG00000039087",NA,8712.34986911068,10458.3148433368,2053.22174802616,10144.404280018,10409.1900576448,10178.7322742774,12018.4047839097,7484.57894230445
"ENSMUSG00000045609",NA,0,149607.880635607,292625.475167629,521857.149946273,226311.436897425,0,208199.455954465,0
"ENSMUSG00000021701",NA,57648.2948318106,73454.4020431676,17175.0877586816,12166.7159177261,13046.9575933352,17740.4638062793,14748.113447482,16687.5219384136
"ENSMUSG00000021427",NA,16930.2473776356,12760.143632872,10944.2050683852,13138.5032734413,13486.7012894523,13428.4109685906,7551.89214407989,7627.98175987533
"ENSMUSG00000081277",NA,0,217433.179164692,0,216698.017893886,0,222256.808717954,201724.977838565,1256051.92124748
"ENSMUSG00000044566",NA,28902.7708125788,20328.5489866171,34791.4152063978,27013.0884285576,34167.712375515,41559.0522199916,26718.244298731,7611.36311711196
"ENSMUSG00000021428",NA,10488.12052957,7262.37351844068,12452.533940928,12860.9010793989,12898.431410334,11125.4855170445,19912.5031349806,18719.0715268779
"ENSMUSG00000103789",NA,158797.966333247,223378.738219497,0,111311.73723753,0,266389.977662614,0,0
"ENSMUSG00000032745",NA,15921.8744330221,12548.7096378458,32855.6464324858,27360.7884445036,24188.5424035276,23299.8507169651,51800.1680854882,68106.3660689531
"ENSMUSG00000021484",NA,17545.5575019729,20930.3952865171,10863.9242308374,14935.1738918207,16427.3979244985,15037.9767520318,15300.5743769765,15221.6262979714
"ENSMUSG00000054889",NA,15684.7816492516,17598.7719420729,2087.74371718325,9366.38472337792,9385.8257225568,9979.21072724558,25541.7061454342,13885.9615412181
"ENSMUSG00000021196",NA,2867.67116619784,3111.29163767131,1500.03467113095,1244.36971172498,1197.52324410297,1002.58724626823,40619.196903839,23078.6223372052
"ENSMUSG00000068324",NA,326244.575847784,40793.1905967433,279262.987747794,182948.693061871,370246.495319271,583774.295716999,605538.161247007,641494.630765563
"ENSMUSG00000113241",NA,184399.156671656,200232.075249601,0,9070.68511222576,18357.0011719653,55820.2113389698,25331.8018922587,35051.0865242316
"ENSMUSG00000113412",NA,45359.9523058533,63807.1704930687,104003.008315862,105985.72111812,85796.3861695345,21740.8985779645,177592.49213626,204775.859556476
"ENSMUSG00000039004",NA,64235.6626925582,78934.606037684,35550.8151643033,16561.6254707116,24090.3140567762,31849.6281721719,3854.31943900602,1333.2853770453
"ENSMUSG00000032727",NA,21058.2532055446,15151.8515302669,26180.2004998514,25229.0875545865,18145.1305297656,25002.710090059,16842.9544187884,16485.6441370056
"ENSMUSG00000052551",NA,0,0,16579.5744787374,16895.6473991971,5698.82383507685,17329.0586995965,5242.73999718853,14508.5402173197
"ENSMUSG00000072421",NA,457959.881080127,270150.633047853,372590.465811357,1132177.0667624,859225.715214325,474400.833718919,83544.6406631055,137829.551580699
"ENSMUSG00000021754",NA,17407.7219245441,11154.0946995488,15838.5241848187,18218.188374796,21523.0251918976,20274.7586876646,19319.7040609339,10546.2441890769
"ENSMUSG00000038991",NA,38814.4887929888,44252.8510219106,24061.9959426513,29452.3636586333,28795.107001898,25411.7013851123,19985.3129565884,11844.16677361
"ENSMUSG00000021147",NA,14279.9349162329,15968.5103378912,12869.4006189162,8799.29774039971,7625.81749364383,9888.65771771537,10444.8853652329,11564.6077338889
"ENSMUSG00000114638",NA,53951.3485080535,37946.2798965522,43295.5898717699,50423.9734501063,63779.150104601,38788.0962092629,0,0
"ENSMUSG00000021756",NA,14740.6081174508,16070.1652319896,2962.09068193821,4097.50804906151,5345.26825510927,5142.93019720671,23600.4200750656,18139.216437858
"ENSMUSG00000038982",NA,26621.6806046729,22012.6338927849,12076.5714573991,20422.1522159977,19040.5781445534,17012.929646209,18014.8436768028,20102.228935893
"ENSMUSG00000001707",NA,20139.9703701052,18432.3759927214,31298.2074773652,33707.481333888,35483.7457362653,30782.4452271668,58051.6952484225,79135.0887460889
"ENSMUSG00000114651",NA,0,0,0,0,0,0,1762275.49146187,541871.973975917
"ENSMUSG00000005583",NA,14749.5959251758,18318.0869765056,10968.1392864493,7451.49055732343,6032.04804053041,6114.11041986982,0,0
"ENSMUSG00000021149",NA,9253.93429162533,7982.01889250435,17476.2891024401,14343.5866672001,13904.1520621514,12012.2012063152,15045.6187702999,14519.1005337024
"ENSMUSG00000114547",NA,79631.8494847075,79747.481161223,117081.884315164,140203.587088418,126729.394730513,125962.132153447,31747.1429868565,44053.0109410714
"ENSMUSG00000035762",NA,9345.17759652082,9147.23182284851,25337.3984386931,21617.1045786613,19388.3612651854,31129.8669539169,18344.8547335253,25383.3933043569
"ENSMUSG00000114602",NA,122155.260901771,171833.989295858,448131.498189562,513759.009047201,404339.928887631,761132.784302719,0,110293.098995512
"ENSMUSG00000114827",NA,117016.424114644,95105.2636398585,307650.285622748,240604.787407406,103288.033618674,396338.562111251,128958.111036122,178436.651571554
"ENSMUSG00000096449",NA,46342.7271021216,86919.500249335,85005.0811285305,86625.6175470417,87655.2621526875,355391.036731227,120960.156556342,167370.048584528
"ENSMUSG00000021432",NA,22422.7879806923,20779.0177997927,19956.301541675,21700.7985645473,19072.7319058207,17424.4215507856,19970.4801919062,31146.7271084504
"ENSMUSG00000021548",NA,30101.4808731202,23004.5537902198,46112.0546429126,47341.1616829768,50338.904947917,36528.8659918285,36249.8650449462,52384.304652488
"ENSMUSG00000021758",NA,0,2432.98537201802,178454.879232783,1616.50615208634,0,0,85774.2550664056,63506.3774945566
"ENSMUSG00000047789",NA,6186.90213695176,4893.03307091902,10270.3471856303,9579.50661515037,10376.0017059878,9924.08797141517,4539.5417184554,4096.47997863193
"ENSMUSG00000033499",NA,11346.1971617188,10689.1601847344,16802.3411986985,18781.4187215605,19265.5345706885,20216.1366975123,10614.2897383684,10432.3697418415
"ENSMUSG00000113936",NA,102366.66660076,85331.9513547284,20863.12457779,53152.147686891,43027.1374348837,76321.8675034221,158334.492114618,157466.724225165
"ENSMUSG00000021759",NA,122002.02811021,115014.462632256,23556.2819746074,25505.6937356135,24897.9572223732,14772.6901051313,111174.714896136,134504.742752243
"ENSMUSG00000021549",NA,14309.6692699771,14827.4669697936,27505.7896182242,17012.1242084463,13515.5301112678,15742.7614388207,16594.6145531928,17104.0656882009
"ENSMUSG00000017778",NA,64024.1268676232,45967.6756907453,63959.9981913808,114726.044762282,132742.985963025,119316.926275487,119087.639804327,224347.900411532
"ENSMUSG00000064917",NA,0,0,0,969561.520289611,3924343.47439969,4972164.75373625,1805136.73447002,4995460.18377109
"ENSMUSG00000016018",NA,17108.9340068836,13576.1904612611,27077.1282322518,17424.0653185047,15173.588088482,17814.7829743329,23243.4991421325,24734.2165231844
"ENSMUSG00000098067",NA,240917.840577457,112965.181451217,220954.202139084,0,0,115471.248785701,209608.292647148,145015.313814231
"ENSMUSG00000042426",NA,18330.0047052521,17933.6699313114,17021.7075709288,15453.5408064648,17888.0363454763,16890.6126968879,33966.3723169293,28877.7258979188
"ENSMUSG00000042417",NA,22065.1774388387,47592.760789002,54639.2201332999,92801.4365631307,42778.7111297856,47591.0009132231,37435.318653487,46485.8068645559
"ENSMUSG00000074651",NA,31015.3391255078,0,170671.532522218,115950.142478992,73330.2141404521,29731.1310092285,0,0
"ENSMUSG00000034488",NA,19939.2222460089,32055.0942576367,4354.0381236161,5324.45218014173,897.956564670037,2730.51816816606,4956.55201870629,2857.61573549013
"ENSMUSG00000078926",NA,0,0,0,0,0,0,497842.111969908,49203.8398900478
"ENSMUSG00000021613",NA,87457.2051038827,70299.8571991837,0,11677.0278358696,0,0,0,0
"ENSMUSG00000094463",NA,87363.7687898882,37813.3275768906,67797.5495738783,87932.7803474208,133466.943118452,19326.0972095722,175407.743582524,182031.030307703
"ENSMUSG00000021760",NA,330948.801129233,271965.391256266,47562.6418684133,66326.5142830868,68405.5515994623,71298.5122902345,39777.1236119087,57913.9372438382
"ENSMUSG00000042379",NA,246090.494772246,230781.226734669,0,0,0,0,0,0
"ENSMUSG00000042364",NA,28796.1532418253,29825.979067415,18446.2142035121,18616.8167358415,18331.5825198439,19520.3986685698,29664.0416326062,28369.6951564398
"ENSMUSG00000042348",NA,27921.5702548947,18868.7611513794,28649.7538271792,58281.1546959639,61758.5489232558,55996.5896186507,15621.0699404399,17397.5729253629
"ENSMUSG00000114213",NA,41376.5257366279,19401.2478546865,28460.8973213978,0,0,59494.960013383,53998.8833612569,68490.702419998
"ENSMUSG00000114707",NA,90839.7059540365,0,0,56600.3636969093,28636.5618986544,174156.870420164,0,18226.3359079071
"ENSMUSG00000048264",NA,14548.8593706415,13040.4798861874,19946.8259726503,19725.8357345125,17269.2864039663,19686.3231056307,9902.59346780934,7312.70437675611
"ENSMUSG00000021764",NA,37945.6076547928,24690.603932396,25939.127456759,37138.9976567424,46924.2070408037,39444.6801044871,69098.4270085215,88094.5677570189
"ENSMUSG00000021765",NA,29203.9393105718,40734.6000424121,8909.93113250126,41148.835589201,42252.3125867785,44723.6385669434,3082.94580517959,7856.19618192776
"ENSMUSG00000021614",NA,13238.416447673,18201.7456253329,8141.14639361154,4864.61233454462,5371.9049489102,10258.0312078117,4595.17887619429,4475.69352562306
"ENSMUSG00000021615",NA,30493.7136016713,22170.4771107581,26709.9170812687,28179.7894396882,20413.960508686,20363.2407748518,39945.2006903212,49084.2514692322
"ENSMUSG00000012422",NA,10946.4062327032,7519.3044219767,14234.5133811722,16241.8904182312,15903.5744451539,13078.4362024575,5843.11502063413,8765.3776254273
"ENSMUSG00000049517",NA,45705.1923344767,30097.6790977327,56845.700624994,53392.0707154494,67349.7200282948,59601.5753008428,207796.718941845,267854.876079392
"ENSMUSG00000021619",NA,86224.5882816026,90262.9554167965,47815.5686867562,26237.6823886855,56891.8870121163,48054.8890484094,104677.519497295,121907.086618281
"ENSMUSG00000114579",NA,88135.9565824747,31934.1238651536,124923.07397714,101094.834812464,100402.083687508,86406.7869719733,301499.119244492,196531.855910341
"ENSMUSG00000015536",NA,14097.1993662377,12895.1266080172,7418.29935496625,13391.5071438643,12457.8837154109,12405.832985714,16638.3596557112,21144.211757664
"ENSMUSG00000021506",NA,31351.6085311633,55127.3019780529,0,7325.45487698755,0,0,228446.307179815,54255.3515303664
"ENSMUSG00000015533",NA,25506.8855130814,91693.7335658875,15595.5062635662,0,0,0,7397.34164190346,0
"ENSMUSG00000042284",NA,5308.17414112867,4320.48759156704,10012.1902632262,11326.3355530308,9471.86943290794,13152.9980584681,174.276482871432,0
"ENSMUSG00000015937",NA,18396.8190567559,16998.1242032876,1926.88935185641,8558.30196891556,8766.85317580949,9499.70361138687,43418.5923299208,39299.1604201464
"ENSMUSG00000003992",NA,30421.7719660754,23030.5845362066,17691.3364075853,15645.9690681249,18885.8159364804,15965.8648188042,2365.87043413089,1227.60211123964
"ENSMUSG00000042275",NA,74987.1917788991,100105.784305114,64323.3413803815,105951.242225724,116805.316418518,105286.432897137,19572.5694720302,37968.121522196
"ENSMUSG00000114255",NA,97212.8812589622,91165.2764651404,356629.373146147,0,137905.467441443,46593.8627464139,0,58515.2035597029
"ENSMUSG00000114551",NA,121900.427356783,76211.341660893,161487.672326677,12658.9440354304,64047.0503658616,129836.743796692,141411.087918154,114139.419474596
"ENSMUSG00000061669",NA,0,345509.215684243,112633.102374971,172170.508867316,232289.269880713,294311.781806685,854795.502626668,813149.375821551
"ENSMUSG00000042258",NA,78640.6273422116,26028.8473521991,0,8646.94715399104,0,0,72445.2727333125,66827.3430540523
"ENSMUSG00000021621",NA,37275.1064444462,34956.2253506625,40548.7592911062,32612.2718277434,37112.6539315256,39304.8799324095,25854.5978461965,44562.2733478564
"ENSMUSG00000021156",NA,15112.2968182606,15304.5896767794,10098.9526230983,14090.7220655397,13331.0272590558,11930.7852036252,6376.51483112139,5037.63092005485
"ENSMUSG00000113650",NA,19618.7745598983,36796.5846397646,53979.1989182536,18336.0860272893,0,37612.8956269348,34138.2591631478,118090.994948114
"ENSMUSG00002075551",NA,0,0,1273527.2906397,2595611.61638954,5252926.86214059,2662194.88363058,2416264.3520353,3343334.64428709
"ENSMUSG00000035493",NA,110981.49450729,148800.236661408,419.979457798837,825.401463367435,974.414355148777,203.805059998042,1735.94532612084,1240.37259872756
"ENSMUSG00000046159",NA,27511.9221596605,86001.3596720629,12616.0744167594,17142.1162572427,8672.93496386609,0,7978.82937672216,0
"ENSMUSG00000113673",NA,52265.9872682476,98029.049593549,0,0,0,0,90947.0575409103,31460.3871898755
"ENSMUSG00000014850",NA,7819.37965158101,5821.45385389261,16611.3674439081,11320.164993087,10353.0126788663,12543.6800679174,12342.9076442882,12045.328850394
"ENSMUSG00000100622",NA,0,0,0,0,105674.685646481,321336.978230103,0,403553.120176572
"ENSMUSG00000021707",NA,15009.4652577634,11260.5821952573,27663.3011474813,30744.2990105747,30361.7366777075,24881.744954826,18610.8069619713,28488.8230987014
"ENSMUSG00000021540",NA,30070.7114780693,28615.5739867645,15443.4302872984,15959.3678774673,15437.6078189841,16734.2679482059,6858.97705390152,5650.95303717955
"ENSMUSG00000021725",NA,34459.4016558396,34858.2899910291,2887.66836296641,15204.0474299776,13151.4926051943,11569.790452229,456.56462548407,0
"ENSMUSG00000110086",NA,183668.284787982,258363.445415793,9358.25702292688,123976.616211212,110975.194777598,0,0,0
"ENSMUSG00000045034",NA,7072.54509892691,0,100540.42744633,6610.13739517067,26754.8257730721,13559.4045290924,36920.4065411518,19157.2490039565
"ENSMUSG00000034334",NA,41523.062454028,77879.8327809415,38082.2570587144,69854.8626117407,141370.335202446,47764.5311461944,57802.7975386664,259936.711809324
"ENSMUSG00000021728",NA,10770.5833026246,10055.8535799997,29097.8189629254,34823.4112822689,30656.4748205835,25749.2560384578,1903.57054679238,1744.65324451159
"ENSMUSG00000091423",NA,0,279148.146080906,0,0,56302.2195340931,85602.2659639479,0,0
"ENSMUSG00000114540",NA,372094.572752707,135412.11424981,315793.746788447,399672.271897714,388666.100462731,324745.591677082,164284.635529422,344318.741703212
"ENSMUSG00000021706",NA,17581.4084139798,19604.7425856306,32971.0464172996,16350.1733685571,13980.1142382782,11571.0185041729,16666.3776612768,12478.1687966847
"ENSMUSG00000021730",NA,3119.87965638039,8777.37665199581,32190.1995060775,2915.89984886788,2950.55865575442,5233.72365001889,0,0
"ENSMUSG00000021703",NA,28969.8434745074,28543.2083665043,13228.5765147267,19916.4989617778,17147.585198736,14021.8686007062,14357.2436234773,13538.1876865743
"ENSMUSG00000021731",NA,15996.1345710318,13465.3318661298,20128.5981237055,18627.2110582338,19131.9126234793,20483.3604360115,20797.7417926326,21384.7110289257
"ENSMUSG00000097411",NA,51280.7315121056,48090.5617145747,423282.218547474,47927.9631700486,0,98314.8461260311,0,0
"ENSMUSG00000021702",NA,44320.7010843131,35405.9565131421,224317.124707197,0,0,0,0,0
"ENSMUSG00000021704",NA,18680.5896120436,18083.5837678718,21905.6423936611,20480.0471970398,19428.2587471281,16121.6494136703,6196.10903602299,11607.1011496419
"ENSMUSG00000021732",NA,7569.63835378522,9317.08551047031,433.898803149315,15918.1433152258,31767.270981132,1814.05327117461,101258.095395352,49265.8700097895
"ENSMUSG00000056222",NA,37390.5194501154,19126.0682854903,10599.3939554954,12072.220833749,1285.86452576287,3910.07381374391,22476.1491020449,12685.436273885
"ENSMUSG00000042167",NA,28090.0838697253,28335.7070397492,38420.4999016729,35204.1483305109,28914.5971237261,38610.9091117269,18847.6092782959,23212.1989990381
"ENSMUSG00000113789",NA,0,128983.938309519,42047.6805504947,71415.4621847428,86717.1800234665,146494.858352339,26592.3660337359,45994.1285807899
"ENSMUSG00000021311",NA,11298.7680575564,9952.12902830191,12482.7559172695,14077.6046686996,15319.4592343148,20277.7510054525,18315.2731249131,15592.0731352425
